title,author,publisher,publication_date,discount,price,url,canbuy
節慶與預感【蜜蜂與遠雷‧沒說完的故事】,恩田陸,圓神,2020-06-01,9.0,279,https://www.books.com.tw/products/0010858403?loc=P_0005_016,True
節慶與預感【蜜蜂與遠雷‧沒說完的故事】 (電子書),恩田陸,圓神,2020-06-01,,217,https://www.books.com.tw/products/E050068785?loc=P_0005_017,True
所謂時間管理，就是選擇性放棄：上萬人成功驗證，時間規畫師的八大精簡法則,少毅,圓神,2020-05-01,79.0,205,https://www.books.com.tw/products/0010855824?loc=P_0005_018,True
當最親的人成為傷痕,黃之盈,圓神,2020-05-01,79.0,252,https://www.books.com.tw/products/0010855839?loc=P_0005_019,True
劍魂如初3：惟願星辰,懷觀,圓神,2020-05-01,9.0,288,https://www.books.com.tw/products/0010855841?loc=P_0005_020,True
劍魂如初3：惟願星辰 (電子書),懷觀,圓神,2020-05-01,,224,https://www.books.com.tw/products/E050067345?loc=P_0005_021,True
當最親的人成為傷痕 (電子書),黃之盈,圓神,2020-05-01,,224,https://www.books.com.tw/products/E050067348?loc=P_0005_022,True
所謂時間管理，就是選擇性放棄：上萬人成功驗證，時間規畫師的八大精簡法則 (電子書),少毅,圓神,2020-05-01,,182,https://www.books.com.tw/products/E050067562?loc=P_0005_023,True
比鬼故事更可怕的是你我身邊的故事,少女老王,圓神,2020-04-01,79.0,260,https://www.books.com.tw/products/0010852868?loc=P_0005_024,True
比鬼故事更可怕的是你我身邊的故事 (電子書),少女老王,圓神,2020-04-01,,231,https://www.books.com.tw/products/E050065984?loc=P_0005_025,True
暖和和手套國,小川糸,圓神,2020-04-01,9.0,324,https://www.books.com.tw/products/0010852914?loc=P_0005_026,True
人生就求一次如魚得水：紐約金獎插畫家的自由生活提案,Cinyee Chiu,圓神,2020-03-01,9.0,333,https://www.books.com.tw/products/0010849863?loc=P_0005_027,True
島嶼來信：我能說的祕密,陶立夏,圓神,2020-03-01,9.0,324,https://www.books.com.tw/products/0010849888?loc=P_0005_028,True
人生就求一次如魚得水：紐約金獎插畫家的自由生活提案 (電子書),Cinyee Chiu,圓神,2020-03-01,,259,https://www.books.com.tw/products/E050064143?loc=P_0005_029,True
島嶼來信：我能說的祕密 (電子書),陶立夏,圓神,2020-03-01,,250,https://www.books.com.tw/products/E050064152?loc=P_0005_030,True
打造繁盛江戶的男人,門井慶喜,圓神,2020-02-01,9.0,342,https://www.books.com.tw/products/0010846841?loc=P_0005_031,True
印度諸神皆有戲：神魔、變身、情慾、戰鬥、創造、破壞的創意源頭,天竺奇譚,圓神,2020-02-01,9.0,261,https://www.books.com.tw/products/0010846854?loc=P_0005_032,True
雖然苦，還是想活成令人羨慕的樣子：那些在都會流淚築夢的女子們,王欣,圓神,2020-02-01,9.0,315,https://www.books.com.tw/products/0010846873?loc=P_0005_033,True
雖然苦，還是想活成令人羨慕的樣子：那些在都會流淚築夢的女子們 (電子書),王欣,圓神,2020-02-01,,245,https://www.books.com.tw/products/E050062718?loc=P_0005_034,True
重逢咖啡館,鄭華娟,圓神,2020-01-01,79.0,229,https://www.books.com.tw/products/0010843706?loc=P_0005_035,True
不只是旅行,黃麗穗,圓神,2020-01-01,9.0,306,https://www.books.com.tw/products/0010843708?loc=P_0005_036,True
你想在凌晨三點聽見誰的晚安,3am.talk,圓神,2020-01-01,9.0,315,https://www.books.com.tw/products/0010843719?loc=P_0005_037,True
你想在凌晨三點聽見誰的晚安 (電子書),3am.talk,圓神,2020-01-01,,245,https://www.books.com.tw/products/E050061890?loc=P_0005_038,True
重逢咖啡館 (電子書),鄭華娟,圓神,2020-01-01,,203,https://www.books.com.tw/products/E050061891?loc=P_0005_039,True
蜜蜂與遠雷,恩田陸,圓神,2020-01-01,9.0,449,https://www.books.com.tw/products/0010784511?loc=P_0005_040,True
二十一,陶晶瑩,圓神,2019-12-05,9.0,333,https://www.books.com.tw/products/0010840739?loc=P_0005_041,True
二十一【電子書獨家‧陶晶瑩親聲朗讀】 (電子書),陶晶瑩,圓神,2019-12-05,,259,https://www.books.com.tw/products/E050059781?loc=P_0005_042,True
魚夫人間味：邊吃邊說四十年,魚夫,圓神,2019-12-01,9.0,306,https://www.books.com.tw/products/0010840741?loc=P_0005_043,True
魚夫人間味：邊吃邊說四十年 (電子書),魚夫,圓神,2019-12-01,,238,https://www.books.com.tw/products/E050059780?loc=P_0005_044,True
愛呆西非連加恩【愛的接力版】,連加恩,圓神,2019-11-01,9.0,306,https://www.books.com.tw/products/0010837333?loc=P_0005_045,True
愛呆西非連加恩【愛的接力版】 (電子書),連加恩,圓神,2019-11-01,,238,https://www.books.com.tw/products/E050056687?loc=P_0005_046,True
請照顧我媽媽【全球搶讀.插畫書封版】,申京淑,圓神,2019-11-01,9.0,270,https://www.books.com.tw/products/0010837347?loc=P_0005_047,True
從宜蘭海港孩子到英國企業楷模：貨車女孩蔡惠玉的精采人生,"楊佳恬,蔡惠玉",圓神,2019-10-01,9.0,243,https://www.books.com.tw/products/0010834473?loc=P_0005_048,True
從宜蘭海港孩子到英國企業楷模：貨車女孩蔡惠玉的精采人生 (電子書),"楊佳恬,蔡惠玉",圓神,2019-10-01,,189,https://www.books.com.tw/products/E050054782?loc=P_0005_049,True
蔡桑說怪：日本神話與靈界怪談，有時還有臺灣,蔡亦竹,圓神,2019-10-01,7.0,280,https://www.books.com.tw/products/0010834484?loc=P_0005_050,True
蔡桑說怪：日本神話與靈界怪談，有時還有臺灣 (電子書),蔡亦竹,圓神,2019-10-01,,280,https://www.books.com.tw/products/E050054549?loc=P_0005_051,True
一百萬個祝福：連爸爸畫中有話,連上恩,圓神,2019-09-01,9.0,288,https://www.books.com.tw/products/0010831749?loc=P_0005_052,True
我用打工學習這個世界：有關挫折、辛酸、老闆、現實社會，以及工作的27種樣貌,黃海樹,圓神,2019-09-01,9.0,261,https://www.books.com.tw/products/0010831764?loc=P_0005_053,True
一百萬個祝福：連爸爸畫中有話 (電子書),連上恩,圓神,2019-09-01,,224,https://www.books.com.tw/products/E050052762?loc=P_0005_054,True
擁抱刺蝟孩子：重啟連結、修復情感、給出力量的關鍵陪伴與對話,陳志恆,圓神,2019-09-01,79.0,252,https://www.books.com.tw/products/0010831791?loc=P_0005_055,True
擁抱刺蝟孩子：重啟連結、修復情感、給出力量的關鍵陪伴與對話 (電子書),陳志恆,圓神,2019-09-01,,224,https://www.books.com.tw/products/E050052763?loc=P_0005_056,True
預言貓收養了我,愛德華多．哈烏雷吉,圓神,2019-08-01,9.0,243,https://www.books.com.tw/products/0010828334?loc=P_0005_057,True
人生的身段：堅毅慈心唐美雲,唐美雲,圓神,2019-07-01,9.0,306,https://www.books.com.tw/products/0010825443?loc=P_0005_058,True
人生的身段：堅毅慈心唐美雲 (電子書),唐美雲,圓神,2019-07-01,,238,https://www.books.com.tw/products/E050048891?loc=P_0005_059,True
狗狗的旅程【電影書衣版.《為了與你相遇》暖心續作】,布魯斯．卡麥隆,圓神,2019-05-01,9.0,315,https://www.books.com.tw/products/0010819476?loc=P_0005_060,True
狗狗的旅程【電影書衣版.《為了與你相遇》暖心續作】 (電子書),布魯斯．卡麥隆,圓神,2019-05-01,,245,https://www.books.com.tw/products/E050043483?loc=P_0005_061,True
人間條件6：未來的主人翁 (附完整版DVD),"吳念真,綠光劇團",圓神,2019-04-01,9.0,539,https://www.books.com.tw/products/0010816795?loc=P_0005_062,True
你比你想的更勇敢,女王,圓神,2019-03-01,79.0,316,https://www.books.com.tw/products/0010814248?loc=P_0005_063,True
閃亮亮共和國【山茶花文具店，幸福續作】,小川糸,圓神,2019-03-01,79.0,284,https://www.books.com.tw/products/0010814274?loc=P_0005_064,True
念念時光真味,吳念真,圓神,2019-02-01,9.0,306,https://www.books.com.tw/products/0010811268?loc=P_0005_065,True
劍魂如初2：山河如故,懷觀,圓神,2019-02-01,9.0,288,https://www.books.com.tw/products/0010811322?loc=P_0005_066,True
念念時光真味 (電子書),吳念真,圓神,2019-02-01,,238,https://www.books.com.tw/products/E050038661?loc=P_0005_067,True
劍魂如初2：山河如故 (電子書),懷觀,圓神,2019-02-01,,224,https://www.books.com.tw/products/E050038662?loc=P_0005_068,True
寂寞博物館：20段名畫旅程，收留你說不出口的憂傷,謝哲青,圓神,2019-01-04,79.0,339,https://www.books.com.tw/products/0010808924?loc=P_0005_069,True
愛的連鎖殺意,鄭華娟,圓神,2019-01-01,9.0,234,https://www.books.com.tw/products/0010808816?loc=P_0005_070,True
歐遊情書：因為太美，一定要說給你聽的風景 (電子書),謝哲青,圓神,2019-01-01,,224,https://www.books.com.tw/products/E050037388?loc=P_0005_071,True
一點一點流光(中西兩翻雙書封設計),洪丹,圓神,2018-12-01,9.0,288,https://www.books.com.tw/products/0010805686?loc=P_0005_072,True
叛逆有理、獨立無罪：掙脫以愛為名的親情綑綁,陳志恆,圓神,2018-12-01,66.0,184,https://www.books.com.tw/products/0010805742?loc=P_0005_073,True
一點一點流光 (電子書),洪丹,圓神,2018-12-01,,224,https://www.books.com.tw/products/E050036367?loc=P_0005_074,True
叛逆有理、獨立無罪：掙脫以愛為名的親情綑綁 (電子書),陳志恆,圓神,2018-12-01,,196,https://www.books.com.tw/products/E050036368?loc=P_0005_075,True
舞初心：曹金鈴返璞收圓的人生,曹金鈴,圓神,2018-11-01,9.0,288,https://www.books.com.tw/products/0010802222?loc=P_0005_076,True
舞初心：曹金鈴返璞收圓的人生 (電子書),曹金鈴,圓神,2018-11-01,,224,https://www.books.com.tw/products/E050034977?loc=P_0005_077,True
