title,author,publisher,publication_date,discount,price,url,canbuy
驅動自己，也激勵別人：史丹佛醫學院最熱門的人心領導課 (電子書),史蒂芬‧摩菲–重松,先覺,2020-02-01,,259,https://www.books.com.tw/products/E050062720?loc=P_0005_060,True
全球科技八巨頭GAFA ╳ BATH：一本書掌握最新產業趨勢，殺出未來活路,田中道昭,先覺,2020-01-01,9.0,324,https://www.books.com.tw/products/0010843745?loc=P_0005_061,True
我如何真確理解世界：漢斯.羅斯林的人生思辨,"漢斯．羅斯林,芬妮．哈耶斯坦",先覺,2020-01-01,9.0,387,https://www.books.com.tw/products/0010843725?loc=P_0005_062,True
我如何真確理解世界：漢斯.羅斯林的人生思辨 (電子書),"漢斯．羅斯林,芬妮．哈耶斯坦",先覺,2020-01-01,,300,https://www.books.com.tw/products/E050061894?loc=P_0005_063,True
外商CEO內傷的每一天,黃麗燕（瑪格麗特）,先覺,2019-12-01,79.0,260,https://www.books.com.tw/products/0010840751?loc=P_0005_064,True
外商CEO內傷的每一天 (電子書),黃麗燕（瑪格麗特）,先覺,2019-12-01,88.0,203,https://www.books.com.tw/products/E050059789?loc=P_0005_065,True
上一堂很有事的印尼學：是隔壁的窮鄰居，還是東協的老大哥?,何景榮,先覺,2019-10-01,9.0,333,https://www.books.com.tw/products/0010834439?loc=P_0005_066,True
上一堂很有事的印尼學：是隔壁的窮鄰居，還是東協的老大哥? (電子書),何景榮,先覺,2019-10-01,88.0,227,https://www.books.com.tw/products/E050054554?loc=P_0005_067,True
高效團隊默默在做的三件事：Google、迪士尼、馬刺隊、海豹部隊都是這樣成功的,丹尼爾．科伊爾,先覺,2019-08-01,79.0,260,https://www.books.com.tw/products/0010828319?loc=P_0005_068,True
高效團隊默默在做的三件事：Google、迪士尼、馬刺隊、海豹部隊都是這樣成功的 (電子書),丹尼爾．科伊爾,先覺,2019-08-01,,231,https://www.books.com.tw/products/E050051475?loc=P_0005_069,True
泛工業革命：製造業的超級英雄如何改變世界?,理察‧達凡尼,先覺,2019-07-01,9.0,405,https://www.books.com.tw/products/0010825466?loc=P_0005_070,True
成長心態：50張思維圖，帶你跳脫邊踩剎車，邊催油門的人生,吉田行宏,先覺,2019-06-01,79.0,237,https://www.books.com.tw/products/0010822504?loc=P_0005_071,True
黑馬思維：哈佛最推崇的人生計畫，教你成就更好的自己,"奧吉‧歐格斯,陶德‧羅斯",先覺,2019-05-01,79.0,276,https://www.books.com.tw/products/0010819494?loc=P_0005_072,True
黑馬思維：哈佛最推崇的人生計畫，教你成就更好的自己 (電子書),"奧吉‧歐格斯,陶德‧羅斯",先覺,2019-05-01,88.0,215,https://www.books.com.tw/products/E050043486?loc=P_0005_073,True
白宮義見：首位華人白宮記者直擊!美國權力核心的真實面貌,張經義,先覺,2019-04-01,9.0,279,https://www.books.com.tw/products/0010816802?loc=P_0005_074,True
白宮義見：首位華人白宮記者直擊!美國權力核心的真實面貌 (電子書),張經義,先覺,2019-04-01,,217,https://www.books.com.tw/products/E050041441?loc=P_0005_075,True
