attr,cate,rank,title,author,price,page,date,type,discount,price_
7,17,47,IELTS雅思口說里茲螞蟻英文說話術（「聽見眾文」APP免費聆聽）,"May Lin,Amy Lovestrand",優惠價：79折331元,tops,2024-08-05 11:42:32,topsales,79,331
7,17,48,世界最強日語50音記憶口訣【虛擬點讀筆版】(附50音隨身單字卡+50音發音與口形影片+「Youtor App」內含VRP虛擬點讀筆)(二版),懶鬼子英日語編輯群,優惠價：79折275元,tops,2024-08-05 11:42:32,topsales,79,275
7,17,49,英文字彙王：基礎單字2000  Levels 1 & 2,賴世雄,優惠價：79折276元,tops,2024-08-05 11:42:32,topsales,79,276
7,17,50,我的第一本韓語文法【初級篇：QR碼修訂版】：輕鬆圖解一看就懂的韓語文法入門書（附QR碼線上音檔）,"安辰明,李炅雅,韓厚英",優惠價：75折337元,tops,2024-08-05 11:42:32,topsales,75,337
7,17,51,小學6年，學這些英文文法就夠了：銜接國中、報考私中必備英文文法(附「Youtor App」內含VRP虛擬點讀筆),"Stanton H. Procter,Melanie Ann Procter,Helen Kwon,趙鉉熙/ChoHyunhee",優惠價：79折315元,tops,2024-08-05 11:42:32,topsales,79,315
7,17,52,讓74億人都驚呆的英文字首、字根、字尾心智地圖【虛擬點讀筆版】(附18張超好學全彩心智地圖拉頁+「Youtor App」內含VRP虛擬點讀筆),懶鬼子英日語編輯群,優惠價：79折315元,tops,2024-08-05 11:42:32,topsales,79,315
7,17,53,專為第一次考多益準備的全新制TOEIC多益文法(附「Youtor App」內含VRP虛擬點讀筆),外國語研究發展中心,優惠價：79折299元,tops,2024-08-05 11:42:32,topsales,79,299
7,17,54,日本散策100景：Nippon所藏日語嚴選講座（1書1MP3）,"新井芳子,新井健文,蔡明樹",優惠價：79折276元,tops,2024-08-05 11:42:32,topsales,79,276
7,17,55,New TOEIC多益新制黃金團隊5回全真試題＋詳解（附2MP3＋防水書套）,"洪鎮杰,李住恩,NEXUS多益研究所",優惠價：79折552元,tops,2024-08-05 11:42:32,topsales,79,552
7,17,56,臺灣閩南語語言能力認證：B2中高級武功秘笈模擬試題(附音檔QR CODE),,優惠價：9折270元,tops,2024-08-05 11:42:32,topsales,9,270
7,17,57,全新制20次多益滿分的怪物講師TOEIC多益單字+文法【隨身版】(附文法教學影片+「Youtor App」內含VRP虛擬點讀筆+防水書套),怪物講師教學團隊（台灣）,優惠價：79折315元,tops,2024-08-05 11:42:32,topsales,79,315
7,17,58,完全圖解1小時學會英文文法,波嘉妮‧蒙席拉巴莎特,優惠價：75折261元,tops,2024-08-05 11:42:32,topsales,75,261
7,17,59,心智圖神奇記憶國中英單2000：聯想記憶不死背【108課綱新字表】（16K +寂天雲隨身聽APP）,"Maddie Smith,Olanda Lin,Zoe Teng",優惠價：79折379元,tops,2024-08-05 11:42:32,topsales,79,379
7,17,60,里茲螞蟻救急英文口說：雅思、托福、演說、面試，說話技巧應答對策！（MP3免費下載）,"May Lin,Kenneth Huang,Michael Bullen",優惠價：79折379元,tops,2024-08-05 11:42:32,topsales,79,379
7,17,61,日本語GOGOGO 2 增訂版,財團法人語言訓練測驗中心,優惠價：9折405元,tops,2024-08-05 11:42:32,topsales,9,405
7,17,62,完全命中JLPT日檢文法：考場上會遇到的文法，90%以上都在這裡！,李桂芳,優惠價：79折354元,tops,2024-08-05 11:42:32,topsales,79,354
7,17,63,從零開始，用YouTube影片學日文【1+2套書】,井上一宏,優惠價：75折823元,tops,2024-08-05 11:42:32,topsales,75,823
7,17,64,問問題，學寫作：「問題寫作」法，輕鬆寫好文,林香伶,優惠價：79折355元,tops,2024-08-05 11:42:32,topsales,79,355
7,17,65,首爾大學韓國語1B（雙光碟版：1互動光碟＋1MP3）,首爾大學語言教育院,優惠價：79折355元,tops,2024-08-05 11:42:32,topsales,79,355
7,17,66,大家的日本語 進階Ⅱ 改訂版,スリーエーネットワーク,優惠價：85折408元,tops,2024-08-05 11:42:32,topsales,85,408
7,17,67,GEPT新制全民英檢初級 閱讀實戰力 Level Up!（試題本+詳解本）(附防水書套),賴世雄,優惠價：79折331元,tops,2024-08-05 11:42:32,topsales,79,331
7,17,68,英文字彙王：核心單字2001-4000 Levels 3 & 4,賴世雄,優惠價：79折363元,tops,2024-08-05 11:42:32,topsales,79,363
7,17,69,日本語GOGOGO 1 練習帳 增訂版,財團法人語言訓練測驗中心,優惠價：9折179元,tops,2024-08-05 11:42:32,topsales,9,179
7,17,70,從零開始，用YouTube影片學日文：日語名師井上一宏為零基礎自學者設計的22堂線上影音課,井上一宏,優惠價：79折394元,tops,2024-08-05 11:42:32,topsales,79,394
7,17,71,賴世雄圖解英文法,賴世雄,優惠價：75折465元,tops,2024-08-05 11:42:32,topsales,75,465
7,17,72,New TOEIC新多益口說與寫作大破解,Stephen Browning,優惠價：79折379元,tops,2024-08-05 11:42:32,topsales,79,379
7,17,73,新制多益文法滿分關鍵【暢銷增訂版】,蕭志億（派老師）,優惠價：79折300元,tops,2024-08-05 11:42:32,topsales,79,300
7,17,74,首爾大學韓國語+1A（附文法與表現學習別冊＆QRCode線上音檔）,首爾大學語言教育院,優惠價：79折355元,tops,2024-08-05 11:42:32,topsales,79,355
7,17,75,一定會考的TOPIK II韓檢中高級選擇題700：高命中率、高報酬率、高效率，韓檢一次通過！(附寫作加強本+「Youtor App」內含VRP虛擬點讀筆),"朴芝英,金淑敬.葉庭妤",優惠價：79折512元,tops,2024-08-05 11:42:32,topsales,79,512
7,17,76,大家的日本語進階I 改訂版,スリーエーネットワーク,優惠價：85折408元,tops,2024-08-05 11:42:32,topsales,85,408
7,17,77,全民英檢初級文法(最常考的14大文法主題),薛詩怡,優惠價：79折252元,tops,2024-08-05 11:42:32,topsales,79,252
7,17,78,制霸日檢【日本語核心慣用語600句＋核心日本語擬聲‧擬態語】雙書均附QRCODE完美發音示範（博客來獨家套組）,尾崎達治,優惠價：7折420元,tops,2024-08-05 11:42:32,topsales,7,420
7,17,79,TRY！日本語N1達陣：從日檢文法展開全方位學習（MP3免費下載）,ABK 公益財団法人アジア学生文化協会,優惠價：85折323元,tops,2024-08-05 11:42:32,topsales,85,323
7,17,80,TRY！日本語N4達陣：從日檢文法展開全方位學習（「聽見眾文」APP免費聆聽）,ABK 公益財団法人アジア学生文化協会,優惠價：85折323元,tops,2024-08-05 11:42:32,topsales,85,323
7,17,81,NEW GEPT 全新全民英檢初級聽力&閱讀題庫解析【新制修訂版】：110 年起最新改版英檢初級題型！6 回試題完全掌握最新內容與趨勢！【附聽力測驗MP3+音檔下載連結QR碼】,"國際語言中心委員會,郭文興",優惠價：75折262元,tops,2024-08-05 11:42:32,topsales,75,262
7,17,82,怪物講師教學團隊的GEPT全民英檢中級初試10回模擬試題＋解析【增修版】（2書＋整回／單題聽力雙模式MP3＋「Youtor App」內含VRP虛擬點讀筆＋防水書套）,怪物講師教學團隊（台灣）,優惠價：75折374元,tops,2024-08-05 11:42:32,topsales,75,374
7,17,83,準！GEPT新制全民英檢中級初試10回高分模擬試題+翻譯解答(聽力&閱讀)-試題本+翻譯解答本+1MP3+ QR Code線上音檔,賴世雄,優惠價：79折410元,tops,2024-08-05 11:42:32,topsales,79,410
7,17,84,全新！新制多益TOEIC試題滿分一本通：6回完整試題＋詳解，掌握最新命題趨勢，一本搞定新制多益測驗！（附雙書裝＋2 MP3光碟＋音檔下載QR碼）,Hackers Academia,優惠價：79折631元,tops,2024-08-05 11:42:32,topsales,79,631
7,17,85,泰文字母聽.說.寫(25k)：把泰語老師帶回家，31堂課看懂泰文說泰語!(附老師講解音檔 QR Code及子音表海報)(五版),黃則揚(Erik Huang),優惠價：79折276元,tops,2024-08-05 11:42:32,topsales,79,276
7,17,86,讓74億人都驚呆的英文單字心智地圖【虛擬點讀筆版】(附「Youtor App」內含VRP虛擬點讀筆),懶鬼子英日語編輯群,優惠價：79折315元,tops,2024-08-05 11:42:32,topsales,79,315
7,17,87,日語助詞哪裡難？初級必學助詞 一招一式全圖解,"家田章子,中村かおり",優惠價：79折237元,tops,2024-08-05 11:42:32,topsales,79,237
7,17,88,新版實用視聽華語1-附MP3 (第三版),教育部,優惠價：79折537元,tops,2024-08-05 11:42:32,topsales,79,537
7,17,89,韓語40音就該這樣學！（1課本＋1寫字練習冊＋17堂完整影片課程＋發音示範音檔）,魯水晶,優惠價：79折237元,tops,2024-08-05 11:42:32,topsales,79,237
7,17,90,HOT TOPIK新韓檢 TOPIK II 中高級寫作速成攻略,"玄賓,崔載贊",優惠價：79折379元,tops,2024-08-05 11:42:32,topsales,79,379
7,17,91,新日檢JLPT N4 N5關鍵單字2.500：主考官的單字庫完全收錄，新日檢N4 N5快速過關！（附1主考官一定會考的單字隨身冊＋1CD＋虛擬點讀筆APP）,濱川真由美,優惠價：79折299元,tops,2024-08-05 11:42:32,topsales,79,299
7,17,92,奇蹟英語講師帶你從0解構多益TOEIC單字文法（暢銷紀念版附作者親繪明信片）,Yiling Chang,優惠價：79折354元,tops,2024-08-05 11:42:32,topsales,79,354
7,17,93,多益解題字彙：用7大題型學3000單字（MP3免費下載）,"The Japan Times,Logoport",優惠價：79折300元,tops,2024-08-05 11:42:32,topsales,79,300
7,17,94,TOEIC L&R TEST 14天達標600分！全圖解多益解題技巧（四國口音MP3/APP免費下載）,塚田幸光,優惠價：79折355元,tops,2024-08-05 11:42:32,topsales,79,355
7,17,95,用賴世雄筆記法學英文：每天10分鐘，單字片語一本通 （獨家買1送1，買紙本書送電子書）,賴世雄,優惠價：79折363元,tops,2024-08-05 11:42:32,topsales,79,363
7,17,96,大家學標準日本語【初/中/高級本】行動學習新版套書：雙書裝３組（課本＋文法解說、練習題本）＋６APP（書籍內容＋隨選即聽MP3、教學影片）iOS / Android適用,出口仁,優惠價：75折1415元,tops,2024-08-05 11:42:32,topsales,75,1415
7,17,97,世界最強日文文法【虛擬點讀筆版】(附別冊+全球獨創動詞轉盤+「Youtor App」內含VRP虛擬點讀筆),桶田宜加,優惠價：79折315元,tops,2024-08-05 11:42:32,topsales,79,315
7,17,98,大學全英語溝通：800句師生互動句型與應用（「聽見眾文」APP免費聆聽）,"廖柏森,朱雯琪,李明哲,金瑄桓",優惠價：79折379元,tops,2024-08-05 11:42:32,topsales,79,379
7,17,99,TOEFL iBT托福分類字彙 [增訂版] （附MP3）,林功,優惠價：79折434元,tops,2024-08-05 11:42:32,topsales,79,434
7,18,0,我人生的好運，都因寫作而發生：讓自己好運漲停板的划算投資。國考、學測、會考、求職、晉升都需要，全國冠軍教練的高質量寫作祕笈。,郭繐綺,優惠價：79折331元,tops,2024-08-05 11:42:37,topsales,79,331
7,18,1,越寫越強！高效知識筆記鍊金術：從學習、工作到人生規劃都適用的康乃爾筆記法,柳柳,優惠價：79折315元,tops,2024-08-05 11:42:37,topsales,79,315
7,18,2,職安一點通｜職業安全衛生管理乙級檢定完勝攻略｜2024版(套書),"蕭中剛,劉鈞傑,鄭技師,賴秋琴,徐英洲,江軍,葉日宏",優惠價：79折703元,tops,2024-08-05 11:42:37,topsales,79,703
7,18,3,企業管理題庫：破 Point(台電、中油、自來水、經濟部國營事業、郵局、各類相關考試適用),王毅,優惠價：79折632元,tops,2024-08-05 11:42:37,topsales,79,632
7,18,4,就業服務乙級超神記憶攻略-學科．術科必考重點-關鍵記憶+精選試題(保成)(四版),林閔政,優惠價：79折553元,tops,2024-08-05 11:42:37,topsales,79,553
7,18,5,2024不動產經紀人歷屆題庫完全攻略（申論＋測驗題型）,強登,優惠價：79折568元,tops,2024-08-05 11:42:37,topsales,79,568
7,18,6,那些學霸教會我的事：20位建中、北一女學霸的Ｚ世代青春哲學，陪你在制度裡、校園外無懼前行,王蘭芬,優惠價：79折316元,tops,2024-08-05 11:42:37,topsales,79,316
7,18,7,問問題，學寫作：「問題寫作」法，輕鬆寫好文,林香伶,優惠價：79折355元,tops,2024-08-05 11:42:37,topsales,79,355
7,18,8,2024_不動產經紀人（專業科目四合一）－強登速成總整理,強登,優惠價：79折553元,tops,2024-08-05 11:42:37,topsales,79,553
7,18,9,國家考試申論題試卷答題技巧與範例&空白試卷,鼎文公職名師群,優惠價：79折35元,tops,2024-08-05 11:42:37,topsales,79,35
7,18,10,中式麵食加工（水調麵類、發麵類、酥油皮麵類、糕漿皮麵類）丙級技術士技能檢定學術科突破（第五版）,編輯小組,優惠價：85折340元,tops,2024-08-05 11:42:37,topsales,85,340
7,18,11,六週拿到職業安全衛生管理乙級：學術科法規圖+心智圖整理(全國第一本職業安全衛生管理技術士心智圖專門書籍)(三版),方澤沛,優惠價：79折513元,tops,2024-08-05 11:42:37,topsales,79,513
7,18,12,基本小六法-62版-2024法律法典工具書系列(保成),保成法學苑,優惠價：79折489元,tops,2024-08-05 11:42:37,topsales,79,489
7,18,13,老師解題-行政法(申論題)-高考.三等特考(保成),子雲,優惠價：79折616元,tops,2024-08-05 11:42:37,topsales,79,616
7,18,14,人身保險業務員證照速成（增修訂九版）,廖乃麟,優惠價：79折260元,tops,2024-08-05 11:42:37,topsales,79,260
7,18,15,企業管理（企業概論 ‧ 管理學）(台電、國民營考試、各類特考適用),王毅,優惠價：79折553元,tops,2024-08-05 11:42:37,topsales,79,553
7,18,16,丙級西餐烹調技能檢定學術科完全攻略(2024最新版)(附學科測驗卷) ,全華餐旅研究室,優惠價：95折456元,tops,2024-08-05 11:42:37,topsales,95,456
7,18,17,2024不動產經紀人「強登金榜寶典」套書,強登,優惠價：79折1702元,tops,2024-08-05 11:42:37,topsales,79,1702
7,18,18,不動產經紀人專業科目測驗一本通,"許文昌,曾文田",優惠價：85折663元,tops,2024-08-05 11:42:37,topsales,85,663
7,18,19,不動產經紀人申論題歷屆試題精解（112~88年）,"許文昌,曾文田",優惠價：85折493元,tops,2024-08-05 11:42:37,topsales,85,493
7,18,20,一本搞定K書、考試、時間管理的學習聖經,朗恩‧費瑞,優惠價：79折300元,tops,2024-08-05 11:42:37,topsales,79,300
7,18,21,職安法規隨身讀｜第四版 (套書),"江軍,徐英洲",優惠價：79折782元,tops,2024-08-05 11:42:37,topsales,79,782
7,18,22,【113年最新版】永續發展基礎能力測驗經典講義與試題,高朝樑,優惠價：9折405元,tops,2024-08-05 11:42:37,topsales,9,405
7,18,23,國家考試作文 得分技巧及寫作要領（第七版）：隨書附贈：歷屆國家考試公文試題分類(90年-108年)、歷屆國家考試作文試題分類(82年-87年)的QR CODE。,李智平,優惠價：79折458元,tops,2024-08-05 11:42:37,topsales,79,458
7,18,24,提綱挈領學統計[適用研究所考試](九版),"張翔,廖崇智",優惠價：79折592元,tops,2024-08-05 11:42:37,topsales,79,592
7,18,25,【113年最新版】高齡金融規劃顧問師資格測驗經典講義與試題,高朝樑,優惠價：9折405元,tops,2024-08-05 11:42:37,topsales,9,405
7,18,26,初階外匯人員 速成(2024年6月版),金融證照編輯小組,優惠價：79折395元,tops,2024-08-05 11:42:37,topsales,79,395
7,18,27,2023【一本制霸甲乙級】職安一本GO：職業安全衛生管理甲乙級技術士學術科精選題庫（技術士）,"劉永宏,金彥宏,施純賢,許楓",優惠價：79折474元,tops,2024-08-05 11:42:37,topsales,79,474
7,18,28,自律學習力：從思考到有效行動，從懂事到奮發向上！,陳怡嘉,優惠價：79折300元,tops,2024-08-05 11:42:37,topsales,79,300
7,18,29,不動產估價概要(實戰篇),許文昌,優惠價：85折595元,tops,2024-08-05 11:42:37,topsales,85,595
7,18,30,職安一點通｜職業衛生管理甲級檢定完勝攻略｜2024版,"蕭中剛,劉鈞傑,賴秋琴,鄭技師,徐英洲,江軍",優惠價：79折624元,tops,2024-08-05 11:42:37,topsales,79,624
7,18,31,2024【執業會計師為你解題】記帳士證照21天速成（五版）（記帳士）,賦誠,優惠價：79折600元,tops,2024-08-05 11:42:37,topsales,79,600
7,18,32,2024會計丙級技術士[學科+術科]套書：符合最新檢定規範及IFRS規定,林惠貞,優惠價：79折793元,tops,2024-08-05 11:42:37,topsales,79,793
7,18,33,外幣保單證照速成（2024年6月版),廖乃麟,優惠價：79折308元,tops,2024-08-05 11:42:37,topsales,79,308
7,18,34,[全面導入線上題庫]中油僱用人員甄試（事務類專用）：4合1歷屆題庫全詳解（共同＋專業科目）,宏典文化中油招考對策研究小組,優惠價：79折395元,tops,2024-08-05 11:42:37,topsales,79,395
7,18,35,【官方新版題庫100%對應】金融市場常識與職業道德 速成（增修訂五版）,柳威廷,優惠價：79折252元,tops,2024-08-05 11:42:37,topsales,79,252
7,18,36,圖解民法：國家考試的第一本書（第五版）,錢世傑,優惠價：79折592元,tops,2024-08-05 11:42:37,topsales,79,592
7,18,37,從讀書到考試，你可以更好！找回動力、高效學習，提高成就感的學霸5大科致勝筆記,"未秧Winter,湛樺",優惠價：79折387元,tops,2024-08-05 11:42:37,topsales,79,387
7,18,38,【113年最新版】家族信託規劃顧問師資格測驗經典講義與試題,高朝樑,優惠價：9折405元,tops,2024-08-05 11:42:37,topsales,9,405
7,18,39,勞工人資法典-2023國考.實務法律工具書(保成)(四版),沈以軒,優惠價：79折434元,tops,2024-08-05 11:42:37,topsales,79,434
7,18,40,圖解行政法：國家考試的第一本書（第五版）,錢世傑,優惠價：79折592元,tops,2024-08-05 11:42:37,topsales,79,592
7,18,41,決勝領思Linguaskill口說+寫作攻略+試題+解析【實用英語General】(附「Youtor App」內含VRP虛擬點讀筆),"睿言商英編輯團隊,薛詠文",優惠價：79折354元,tops,2024-08-05 11:42:37,topsales,79,354
7,18,42,2024【精準掌握考試趨勢】高普考法學知識與英文(包括中華民國憲法ˋ法學緒論ˋ英文)［十九版］（高普考／地方特考／各類特考）,"龍宜辰,許願,劉似蓉",優惠價：79折545元,tops,2024-08-05 11:42:37,topsales,79,545
7,18,43,國營事業2024試題大補帖經濟部新進職員【人資類】專業科目(105~112年試題)[適用台電、中油、台水、台糖考試],百官網公職師資群,優惠價：79折395元,tops,2024-08-05 11:42:37,topsales,79,395
7,18,44,不動產經紀人專業科目歷屆試題詳解(112~104年),"許律師,謝志昌,曾榮耀",優惠價：85折595元,tops,2024-08-05 11:42:37,topsales,85,595
7,18,45,土地法與土地相關稅法概要(蔡)(5版),蔡志雄,優惠價：79折576元,tops,2024-08-05 11:42:37,topsales,79,576
7,18,46,2024不動產經紀人專業科目題庫(模擬試題+歷屆試題1140題，100%題題詳解)(八版),張大智,優惠價：75折487元,tops,2024-08-05 11:42:37,topsales,75,487
7,18,47,學習，即刻上癮！：連不愛讀書的人也欲罷不能，考試、證照成績UP UP,海外塾講師Hira,優惠價：79折276元,tops,2024-08-05 11:42:37,topsales,79,276
7,18,48,[新細說]證券分析師套書【史上最強線上題庫】（增修訂五版）,"劉憶娥,柳威廷,葉倫",優惠價：79折1777元,tops,2024-08-05 11:42:37,topsales,79,1777
7,18,49,2025【專業術語+常考單字】領隊導遊英文(包含閱讀文選及一般選擇題)［十三版］（外語領隊／外語導遊人員）,陳怡茜,優惠價：79折497元,tops,2024-08-05 11:42:37,topsales,79,497
7,18,50,雪球速讀法：累積雜學資料庫，達到看書十倍速，大考小考通通難不倒,宇都出雅巳,優惠價：79折197元,tops,2024-08-05 11:42:37,topsales,79,197
7,18,51,【113年最新版】衍生性金融商品銷售人員資格測驗,高朝樑,優惠價：9折360元,tops,2024-08-05 11:42:37,topsales,9,360
7,18,52,零秒速讀法：打破「精讀」幻想，教你跳躍閱讀、高效率的讀書法！,宇都出雅巳,優惠價：79折237元,tops,2024-08-05 11:42:37,topsales,79,237
7,18,53,【公文寫作技巧及案例解析】（結構式公文寫作法．常用範例詳解精析）(3版),邱忠民,優惠價：79折410元,tops,2024-08-05 11:42:37,topsales,79,410
7,18,54,近十年英文指考試題詳解-試題本+詳解本(110年版),賴世雄,優惠價：9折288元,tops,2024-08-05 11:42:37,topsales,9,288
7,18,55,全新制7.000單字放口袋：完全收錄108新課綱單字(附防水書套+「Youtor App」內含VRP虛擬點讀筆)(二版),"蘇秦,Chris Forbrook",優惠價：79折275元,tops,2024-08-05 11:42:37,topsales,79,275
7,18,56,決勝領思Linguaskill聽力+閱讀攻略+試題+解析【實用英語General】(附「Youtor App」內含VRP虛擬點讀筆),"睿言商英編輯團隊,薛詠文",優惠價：79折473元,tops,2024-08-05 11:42:37,topsales,79,473
7,18,57,只讀20％的高分應考術：刪除80%，專注20%必考內容，我用這套計畫協助5.000人錄取國考、證照、研究所和各項升學考試。,莊鈞涵（Carol學姊）,優惠價：79折315元,tops,2024-08-05 11:42:37,topsales,79,315
7,18,58,論證寫作：建中名師親授，最強專題報告、小論文寫作技巧，用文字精煉思考、精準表達觀點,"王慶豪,朱芳琳,沈容伊,黃春木,劉家慧,簡邦宗",優惠價：79折316元,tops,2024-08-05 11:42:37,topsales,79,316
7,18,59,2024【主題式彙編，根據國中小教甄題目編寫】搶救國中小教甄國語文（十版）［國中／國小／幼兒園教師甄試專用］,徐弘縉,優惠價：79折545元,tops,2024-08-05 11:42:37,topsales,79,545
7,18,60,金融科技力2024年版,金融研訓院編輯委員會,優惠價：95折618元,tops,2024-08-05 11:42:37,topsales,95,618
7,18,61,怪物講師教學團隊的7.000「單字」+「文法」【虛擬點讀筆版】(附「Youtor App」內含VRP虛擬點讀筆)(二版),怪物講師教學團隊(臺灣),優惠價：79折394元,tops,2024-08-05 11:42:37,topsales,79,394
7,18,62,YES SIR！警察法規選擇這樣寫決勝題庫-2024警察特考.一般警察特考.警大二技.警正警佐(保成),程譯,優惠價：95折646元,tops,2024-08-05 11:42:37,topsales,95,646
7,18,63,2024【符合最新十二年國教課綱編寫！】國小教師檢定數學能力測驗通關寶典［九版］（教師資格檢定國小類）,舒淮,優惠價：79折545元,tops,2024-08-05 11:42:37,topsales,79,545
7,18,64,財產保險業務員 速成（增修訂八版）,柳威廷,優惠價：79折395元,tops,2024-08-05 11:42:37,topsales,79,395
7,18,65,2024【狂銷17版】教育專業科目通關寶典［十七版］（中小學教師甄試／代理代課教師甄試）,艾育,優惠價：79折545元,tops,2024-08-05 11:42:37,topsales,79,545
7,18,66,火災學[適用消防設備師/士、消防警察人員考試](12版),"陳弘毅,邱晨瑋",優惠價：95折608元,tops,2024-08-05 11:42:37,topsales,95,608
7,18,67,2024不動產經紀人 強登金榜寶典：不動產估價概要,強登,優惠價：79折379元,tops,2024-08-05 11:42:37,topsales,79,379
7,18,68,2024不動產經紀人強登金榜寶典：土地法與土地相關稅法概要,強登,優惠價：79折418元,tops,2024-08-05 11:42:37,topsales,79,418
7,18,69,2024不動產經紀人金榜隨身典,強登,優惠價：79折410元,tops,2024-08-05 11:42:37,topsales,79,410
7,18,70,完勝大考英語7000單字：中高級篇4501～7000字 全新修訂版（附贈7000單字 雲端服務序號）,空中英語教室編輯群,優惠價：79折260元,tops,2024-08-05 11:42:37,topsales,79,260
7,18,71,新時代 乙級室內配線(屋內線路裝修)術科必勝秘笈 - 最新版(第四版) - 附MOSME行動學習一點通：評量．影音,"林朝金,蕭盈璋",優惠價：79折308元,tops,2024-08-05 11:42:37,topsales,79,308
7,18,72,完勝大考英語7000單字：中級篇2001～4500字 全新修訂版（附贈7000單字 雲端服務 序號）,空中英語教室編輯群,優惠價：79折260元,tops,2024-08-05 11:42:37,topsales,79,260
7,18,73,國營事業2024試題大補帖經濟部新進職員【機械類】專業科目(105~112年試題)[適用台電、中油、台水、台糖考試],百官網公職師資群,優惠價：79折379元,tops,2024-08-05 11:42:37,topsales,79,379
7,18,74,國營事業2024試題大補帖經濟部新進職員【國文、英文】共同科目(103~112年)試題[適用台電、中油、台水、台糖考試],百官網公職師資群,優惠價：79折205元,tops,2024-08-05 11:42:37,topsales,79,205
7,18,75,這是一本民法概要解題書（3版）,凌云,優惠價：79折410元,tops,2024-08-05 11:42:37,topsales,79,410
7,18,76,行銷學(含行銷管理、行銷管理學)(中華電信、台菸酒、經濟部國營事業、郵局、鐵路考試適用),王毅,優惠價：79折513元,tops,2024-08-05 11:42:37,topsales,79,513
7,18,77,HOT爭點52解碼-行政法-高普．地特．司法人員(保成),子雲,優惠價：79折276元,tops,2024-08-05 11:42:37,topsales,79,276
7,18,78,這是一本行政學解題書(8版),"許多,羊",優惠價：79折624元,tops,2024-08-05 11:42:37,topsales,79,624
7,18,79,土地法規學霸筆記書,時旭,優惠價：85折493元,tops,2024-08-05 11:42:37,topsales,85,493
7,18,80,近五年英文學測／指考試題詳解-試題本+詳解本(113年版),賴世雄,優惠價：9折342元,tops,2024-08-05 11:42:37,topsales,9,342
7,18,81,記帳士專業科目歷屆試題詳解(112-102年),施敏,優惠價：95折551元,tops,2024-08-05 11:42:37,topsales,95,551
7,18,82,這是一本警察刑法解題書（4版）,"謝安,周易",優惠價：9折612元,tops,2024-08-05 11:42:37,topsales,9,612
7,18,83,8週破解民事訴訟法學霸筆記書（四版）,溫語,優惠價：95折713元,tops,2024-08-05 11:42:37,topsales,95,713
7,18,84,決勝領思Linguaskill聽力+閱讀+攻略+試題+解析【職場英語Business】(附「Youtor App」內含VRP虛擬點讀筆),"睿言商英編輯團隊,薛詠文",優惠價：79折473元,tops,2024-08-05 11:42:37,topsales,79,473
7,18,85,2024郵政(郵局)[內勤人員]套書(贈郵政內勤小法典),三民補習班名師群,優惠價：79折2093元,tops,2024-08-05 11:42:37,topsales,79,2093
7,18,86,老師開講-行政法-高普特考.司法特考(保成)(三版),子雲,優惠價：79折632元,tops,2024-08-05 11:42:37,topsales,79,632
7,18,87,2024不動產經紀人考前衝刺(速成+題庫)套書(送《高效分配學習法》，由名師林強傳授備戰技巧),三民補習班名師群,優惠價：79折876元,tops,2024-08-05 11:42:37,topsales,79,876
7,18,88,2024不動產經紀人「強登金榜寶典」套書+多元型式作文,強登,優惠價：79折1959元,tops,2024-08-05 11:42:37,topsales,79,1959
7,18,89,行政學精論(高普考、升等考、地方三、四等、身心三、四等、原住民三、四等、退除役、軍人轉任、國營事業、研究所入學考適用),陳真,優惠價：79折600元,tops,2024-08-05 11:42:37,topsales,79,600
7,18,90,2025地政士不動產實用小法典(地政士/不動產經紀人適用)(二十四版),張大智,優惠價：79折434元,tops,2024-08-05 11:42:37,topsales,79,434
7,18,91,土地登記實務,許文昌,優惠價：95折551元,tops,2024-08-05 11:42:37,topsales,95,551
7,18,92,【113年最新版】初階授信人員資格測驗經典講義與試題,高朝樑,優惠價：9折405元,tops,2024-08-05 11:42:37,topsales,9,405
7,18,93,高中7000字測驗題庫(菊色),劉毅,優惠價：95折171元,tops,2024-08-05 11:42:37,topsales,95,171
7,18,94,我的第一本格林法則英文單字魔法書：全國高中生單字比賽冠軍的私密筆記本，指考、學測、統測、英檢滿分神之捷徑,"陳冠名,楊智民",優惠價：7折315元,tops,2024-08-05 11:42:37,topsales,7,315
7,18,95,曼陀羅九宮格思考法：訓練思考力、加強腦力的最強學習工具,胡雅茹,優惠價：9折342元,tops,2024-08-05 11:42:37,topsales,9,342
7,18,96,不會背叛你的K書竅門：只要14天，再弱的科目都有救。韓國考生最推崇的讀書導師分享：大學、研究所、國考、證照考必備！,李相旭,優惠價：79折308元,tops,2024-08-05 11:42:37,topsales,79,308
7,18,97,2022年新北捷運招考「全新版本」【新北捷運五合一全科速成攻略】（捷運招考首選用書．短期速成完整功略．捷運相關試題一網打盡）(初版),鼎文名師群,優惠價：79折474元,tops,2024-08-05 11:42:37,topsales,79,474
7,18,98,2023各類場所消防安全設備設置標準釋義(含歷年函示及公告)：超實用工具寶典［消防設備師(士)／消防警察人員／消防業界從業人員］,黃培誠,優惠價：79折568元,tops,2024-08-05 11:42:37,topsales,79,568
7,18,99,新一代 技術高中 電機與電子群基本電學 上 主題式學習講義含解析本 - 最新版(第三版) - 附MOSME行動學習一點通：詳解 ‧ 診斷 ‧ 評量,黃慧容,優惠價：9折252元,tops,2024-08-05 11:42:37,topsales,9,252
