attr,cate,rank,title,author,price,page,date,type,discount,price_
7,,0,排球少年！！10週年編年史 全 (首刷限定版),古舘春一,優惠價：85折629元,tops,2024-04-26 11:08:20,topsales,85,629
7,,1,親愛的馬克瑪麗2【限量親簽】：Re:上班難、做人更難，我該怎麼辦？（附贈快速通關信封）,歐馬克,優惠價：79折331元,tops,2024-04-26 11:08:20,topsales,79,331
7,,2,遠在謙邊：關於未知的我們 CP寫真書（特裝版/隨機親簽）,關於未知的我們,優惠價：990元,tops,2024-04-26 11:08:20,topsales,,990
7,,3,巨人思維：沒有捷徑，只有努力，從零開始的股市交易員,巨人傑,優惠價：79折355元,tops,2024-04-26 11:08:20,topsales,79,355
7,,4,這輩子賺多少才夠？：【行動清單×10張表格】逆轉勝！成為自己的富一代,Will 黃士豪,優惠價：79折379元,tops,2024-04-26 11:08:20,topsales,79,379
7,,5,小美老師如是說 3,"鹿成徳策,無敵蘇打",優惠價：95折133元,tops,2024-04-26 11:08:20,topsales,95,133
7,,6,噬亡村完全版(08),二宮正明,優惠價：85折212元,tops,2024-04-26 11:08:20,topsales,85,212
7,,7,噬亡村完全版(09),二宮正明,優惠價：85折212元,tops,2024-04-26 11:08:20,topsales,85,212
7,,8,CHANGING！轉型地圖：在變動時代創造新選擇【博客來獨家親簽＋視覺圖像記錄卡（2款隨機出貨）】,Sandy Su（蘇盈如）,優惠價：79折316元,tops,2024-04-26 11:08:20,topsales,79,316
7,,9,原子習慣：細微改變帶來巨大成就的實證法則,詹姆斯‧克利爾,優惠價：79折260元,tops,2024-04-26 11:08:20,topsales,79,260
7,,10,關於未知的我們 戲劇寫真書,關於未知的我們,優惠價：79折379元,tops,2024-04-26 11:08:20,topsales,79,379
7,,11,我可能錯了：森林智者的最後一堂人生課,"比約恩．納提科．林德布勞,卡洛琳．班克勒,納維德．莫迪里",優惠價：79折355元,tops,2024-04-26 11:08:20,topsales,79,355
7,,12,傻瓜與超人：30個超越自我，用生命影響生命的故事,"曲全立,趙文豪,王志揚",優惠價：79折363元,tops,2024-04-26 11:08:20,topsales,79,363
7,,13,排球少年！！10週年編年史 全,古舘春一,優惠價：85折561元,tops,2024-04-26 11:08:20,topsales,85,561
7,,14,蛤蟆先生去看心理師（暢銷300萬冊！英國心理諮商經典，附《蛤蟆先生勇氣藏書卡》組）,羅伯．狄保德,優惠價：79折316元,tops,2024-04-26 11:08:20,topsales,79,316
7,,15,消失的愛：逆轉我們的時代（博客來獨家印簽版）,陳文茜,優惠價：79折379元,tops,2024-04-26 11:08:20,topsales,79,379
7,,16,抄寫英語的奇蹟：1天10分鐘，英語和人生都起飛,林熙 Brett Lindsay,優惠價：79折300元,tops,2024-04-26 11:08:20,topsales,79,300
7,,17,思辨，從問對問題開始：【暢銷經典版】美國大學邏輯思考聖經,"尼爾．布朗,史都華．基里",優惠價：79折331元,tops,2024-04-26 11:08:20,topsales,79,331
7,,18,你想要的一切，宇宙早已為你預備,克里斯．普倫提斯,優惠價：79折237元,tops,2024-04-26 11:08:20,topsales,79,237
7,,19,台灣資本1949～台商學：跨時代的台商學，1949年以來台灣資本與家族企業傳承的那些故事,"許作名,劉明浩",優惠價：9折378元,tops,2024-04-26 11:08:20,topsales,9,378
7,,20,數據紅利 看77個品牌，如何在巨變下找到藍海,CJ王俊人,優惠價：79折355元,tops,2024-04-26 11:08:20,topsales,79,355
7,,21,媽媽是房子（法國千頁獎童書大獎）,歐霍荷．珀蒂,優惠價：79折315元,tops,2024-04-26 11:08:20,topsales,79,315
7,,22,腸胃營養學全書：融合實證、臨床與研究，改善腸道機能、降低疾病風險最重要的保健指南,王姿允,優惠價：79折458元,tops,2024-04-26 11:08:20,topsales,79,458
7,,23,持續買進：資料科學家的投資終極解答，存錢及致富的實證方法,尼克．馬朱利,優惠價：79折316元,tops,2024-04-26 11:08:20,topsales,79,316
7,,24,AI世界的底層邏輯與生存法則,"程世嘉,蕭玉品",優惠價：79折355元,tops,2024-04-26 11:08:20,topsales,79,355
7,,25,精準節稅——中小企業應該避免的42種稅務風險,陳衍任,優惠價：79折458元,tops,2024-04-26 11:08:20,topsales,79,458
7,,26,五十歲後我出去一下：不當媽媽、太太、媳婦之空巢熟女好好愛自己,彭菊仙,優惠價：79折331元,tops,2024-04-26 11:08:20,topsales,79,331
7,,27,便當實驗室開張：每天做給老公、女兒，偶爾也自己吃,高木直子,優惠價：79折276元,tops,2024-04-26 11:08:20,topsales,79,276
7,,28,艾蜜莉存股術2.0：月薪2.5萬起步 滾到5千萬財富,艾蜜莉,優惠價：79折331元,tops,2024-04-26 11:08:20,topsales,79,331
7,,29,搾精病棟 全年齡版 3 (首刷限定版),"搾精研究所,aomushi",優惠價：95折209元,tops,2024-04-26 11:08:20,topsales,95,209
7,,30,歸來的愛麗絲 5,押見修造,優惠價：95折105元,tops,2024-04-26 11:08:20,topsales,95,105
7,,31,鑄劍為犁：賴幸媛的兩岸談判秘辛,"賴幸媛,林庭瑤",優惠價：79折379元,tops,2024-04-26 11:08:20,topsales,79,379
7,,32,全球經濟18年大循環：順著景氣循環四大階段，投資獲利和避開風險,阿基爾‧帕特爾,優惠價：79折442元,tops,2024-04-26 11:08:20,topsales,79,442
7,,33,三體系列燙銀簽名套書,劉慈欣,優惠價：75折1012元,tops,2024-04-26 11:08:20,topsales,75,1012
7,,34,別對每件事都有反應：淡泊一點也無妨， 活出快意人生的99個禪練習！【限量暢銷特典版】,枡野俊明,優惠價：79折260元,tops,2024-04-26 11:08:20,topsales,79,260
7,,35,愚者之夜(01) 【博客來獨家版】,安田佳澄,優惠價：85折119元,tops,2024-04-26 11:08:20,topsales,85,119
7,,36,一如既往：不變的人性法則與致富心態,摩根．豪瑟,優惠價：79折355元,tops,2024-04-26 11:08:20,topsales,79,355
7,,37,仙靈傳奇之古物奇探：祝由師上下冊套書（首刷加贈新系列雙面海報+上冊作者印簽金句扉頁）,陳郁如,優惠價：75折570元,tops,2024-04-26 11:08:20,topsales,75,570
7,,38,祕密派對,勵馨基金會,優惠價：85折535元,tops,2024-04-26 11:08:20,topsales,85,535
7,,39,巨流河,齊邦媛,優惠價：79折474元,tops,2024-04-26 11:08:20,topsales,79,474
7,,40,更新粒線體，根治慢性病,陳俊旭,優惠價：79折331元,tops,2024-04-26 11:08:20,topsales,79,331
7,,41,我，刀槍不入：從街頭魯蛇到海豹突擊隊，掌控心智、力抗萬難的奇蹟,大衛・哥金斯,優惠價：79折379元,tops,2024-04-26 11:08:20,topsales,79,379
7,,42,排球少年 33,古館春一,優惠價：85折93元,tops,2024-04-26 11:08:20,topsales,85,93
7,,43,哈佛媽媽的聰明3C教養法：3C如何影響0～25歲成長荷爾蒙？六週聰明科技習慣養成計畫,席米‧康,優惠價：79折355元,tops,2024-04-26 11:08:20,topsales,79,355
7,,44,達克比辦案14：莽原生死鬥：草原生態系與地下環境的生存適應,胡妙芬,優惠價：79折300元,tops,2024-04-26 11:08:20,topsales,79,300
7,,45,藥師少女的獨語 (13),日向夏,優惠價：79折158元,tops,2024-04-26 11:08:20,topsales,79,158
7,,46,我所看見的未來　完全版（竜樹諒預言漫畫集）,竜樹諒,優惠價：79折300元,tops,2024-04-26 11:08:20,topsales,79,300
7,,47,沉默的艦隊 新裝版(07),川口開治,優惠價：85折340元,tops,2024-04-26 11:08:20,topsales,85,340
7,,48,排球少年 22,古館春一,優惠價：85折93元,tops,2024-04-26 11:08:20,topsales,85,93
7,,49,底層邏輯：看清這個世界的底牌,劉潤,優惠價：79折316元,tops,2024-04-26 11:08:20,topsales,79,316
7,,50,從「利率」看經濟：看懂財經大勢，學會投資理財,上野 泰也,優惠價：79折355元,tops,2024-04-26 11:08:20,topsales,79,355
7,,51,ONE PIECE航海王 108,尾田榮一郎,優惠價：95折109元,tops,2024-04-26 11:08:20,topsales,95,109
7,,52,有錢人的書櫃總有一本心理學書：打造你的「易富」體質，成為掌握財富的5%人！,鄭寅鎬,優惠價：79折300元,tops,2024-04-26 11:08:20,topsales,79,300
7,,53,親愛的馬克瑪麗2：Re:上班難、做人更難，我該怎麼辦？,歐馬克,優惠價：79折331元,tops,2024-04-26 11:08:20,topsales,79,331
7,,54,被討厭的勇氣：自我啟發之父「阿德勒」的教導,"岸見一郎,古賀史健",優惠價：79折237元,tops,2024-04-26 11:08:20,topsales,79,237
7,,55,拖延心理學：為什麼我老是愛拖延？是與生俱來的壞習慣，還是身不由己？【暢銷40週年紀念版】,"珍‧博克,萊諾拉‧袁",優惠價：79折355元,tops,2024-04-26 11:08:20,topsales,79,355
7,,56,時勢：財經知識型YT「小Lin說」第一本商業金融科普書，讓你一口氣看懂世界經濟大局,小Lin,優惠價：79折395元,tops,2024-04-26 11:08:20,topsales,79,395
7,,57,這一生，你要知道的五個祕密【暢銷紀念版】：人生長老教我活出生命意義、不留遺憾的終極解答,約翰．伊佐,優惠價：79折260元,tops,2024-04-26 11:08:20,topsales,79,260
7,,58,每個人的花期不同：允許自己是那朵晚開的花(★萬特特寫給女性覺醒之書─特別收錄：寫給台灣讀者的一封信),萬特特,優惠價：79折300元,tops,2024-04-26 11:08:20,topsales,79,300
7,,59,我們為什麼要賺錢？為什麼要存錢？：運用財富改變未來，了解世界與自己的金錢理財課,池上彰,優惠價：79折466元,tops,2024-04-26 11:08:20,topsales,79,466
7,,60,沼澤100層樓的家【博客來獨家贈行李吊牌】,岩井俊雄,優惠價：79折300元,tops,2024-04-26 11:08:20,topsales,79,300
7,,61,看圖找飆股：看穿主力思維，抓住反轉趨勢，散戶輕鬆買低賣高的三百招祕訣,李尚友,優惠價：79折537元,tops,2024-04-26 11:08:20,topsales,79,537
7,,62,水仙【加贈楊定一手寫祝福書籤首批限量版】：從自戀談起，一種逆風的解讀,楊定一,優惠價：79折363元,tops,2024-04-26 11:08:20,topsales,79,363
7,,63,四夠教養法，養出溫暖聰明的孩子【限量親簽版】,陳子蘭,優惠價：79折284元,tops,2024-04-26 11:08:20,topsales,79,284
7,,64,遠在謙邊：關於未知的我們 CP寫真書,關於未知的我們,優惠價：79折474元,tops,2024-04-26 11:08:20,topsales,79,474
7,,65,不便利的便利店,金浩然,優惠價：79折316元,tops,2024-04-26 11:08:20,topsales,79,316
7,,66,別教出混蛋！終結霸凌、自私、厭女者：孩子犯錯怎麼教？科學大數據當你的教養神隊友,梅琳達．溫納．莫爾,優惠價：79折379元,tops,2024-04-26 11:08:20,topsales,79,379
7,,67,排球少年 16,古館春一,優惠價：85折93元,tops,2024-04-26 11:08:20,topsales,85,93
7,,68,排球少年 24,古館春一,優惠價：85折93元,tops,2024-04-26 11:08:20,topsales,85,93
7,,69,專為孩子設計！趣味樹木圖鑑：從葉子．花朵．果實．樹形．樹皮認識450種常見植物，打造自主學習力！,林將之,優惠價：75折374元,tops,2024-04-26 11:08:20,topsales,75,374
7,,70,排球少年 15,古館春一,優惠價：85折93元,tops,2024-04-26 11:08:20,topsales,85,93
7,,71,高效原力：用愉悅心態激發生產力，做更多重要的事,阿里．阿布達爾,優惠價：79折355元,tops,2024-04-26 11:08:20,topsales,79,355
7,,72,WIND BREAKER—防風少年—(07),にいさとる,優惠價：85折119元,tops,2024-04-26 11:08:20,topsales,85,119
7,,73,人生沒什麼不可放下：弘一法師的人生智慧，找回安適自在的自己,宋默,優惠價：79折355元,tops,2024-04-26 11:08:20,topsales,79,355
7,,74,離開舒適圈之後，抵達成熟之前：一場奇幻的海外職場大冒險,Jeff C.,優惠價：79折300元,tops,2024-04-26 11:08:20,topsales,79,300
7,,75,《甄愛密碼》周甄娜寫真書,周甄娜Jenna Chew,優惠價：79折631元,tops,2024-04-26 11:08:20,topsales,79,631
7,,76,排球少年 25,古館春一,優惠價：85折93元,tops,2024-04-26 11:08:20,topsales,85,93
7,,77,藥師少女的獨語 (13) 特裝版,日向夏,優惠價：460元,tops,2024-04-26 11:08:20,topsales,,460
7,,78,正確犯錯：哈佛學者揭開成長心態的關鍵，分辨失敗類型與應對方式，駕馭不確定的未來,艾美．艾德蒙森,優惠價：79折426元,tops,2024-04-26 11:08:20,topsales,79,426
7,,79,【我推的孩子】(12),"赤坂アカ,横槍メンゴ",優惠價：9折126元,tops,2024-04-26 11:08:20,topsales,9,126
7,,80,沒有門檻的幸福,楊士毅,優惠價：79折458元,tops,2024-04-26 11:08:20,topsales,79,458
7,,81,SAKAMOTO DAYS 坂本日常 15 (首刷限定版),鈴木祐斗,優惠價：95折399元,tops,2024-04-26 11:08:20,topsales,95,399
7,,82,祕密健康法則：小電大地，精神科醫師解密身心莫名病症,杜俊賢,優惠價：79折355元,tops,2024-04-26 11:08:20,topsales,79,355
7,,83,超級專案管理：牛津大學教授揭示計畫成敗的法則，教你順利完成任何專案,"傅以斌,丹．嘉德納",優惠價：79折331元,tops,2024-04-26 11:08:20,topsales,79,331
7,,84,全新！新制多益TOEIC聽力／閱讀題庫解析【博客來獨家套書】：全新收錄精準 10 回模擬試題！徹底反映命題趨勢、大幅提升實戰能力！（附2 MP3＋音檔下載QR碼）,Hackers Academia,優惠價：66折1161元,tops,2024-04-26 11:08:20,topsales,66,1161
7,,85,我們為什麼要讀書？為什麼要工作？【自我探索平裝版】：為了得到幸福，希望你能好好思考這些事,池上彰,優惠價：79折458元,tops,2024-04-26 11:08:20,topsales,79,458
7,,86,別對每件事都有反應：淡泊一點也無妨， 活出快意人生的99個禪練習！,枡野俊明,優惠價：79折260元,tops,2024-04-26 11:08:20,topsales,79,260
7,,87,排球少年 39,古館春一,優惠價：85折93元,tops,2024-04-26 11:08:20,topsales,85,93
7,,88,SPY×FAMILY 間諜家家酒 公式漫迷手冊 EYES ONLY 全,遠藤達哉,優惠價：95折171元,tops,2024-04-26 11:08:20,topsales,95,171
7,,89,純真之人(08),坂本真一,優惠價：85折119元,tops,2024-04-26 11:08:20,topsales,85,119
7,,90,排球少年 14,古館春一,優惠價：85折93元,tops,2024-04-26 11:08:20,topsales,85,93
7,,91,退化性關節炎診治照護全書：51堂速懂膝關節炎&髖關節炎預防與治療的健康課程,戴大為,優惠價：79折458元,tops,2024-04-26 11:08:20,topsales,79,458
7,,92,排球少年 40,古館春一,優惠價：85折93元,tops,2024-04-26 11:08:20,topsales,85,93
7,,93,鬼上司‧獄寺先生想被曝光。(03)特典版,あらた六花,優惠價：79折158元,tops,2024-04-26 11:08:20,topsales,79,158
7,,94,排球少年 26,古館春一,優惠價：85折93元,tops,2024-04-26 11:08:20,topsales,85,93
7,,95,今天不會都是壞事：已發生的讓你牽掛、未發生的讓你擔憂？SNOOPY史努比的定心禪智慧,查爾斯·M·舒茲,優惠價：79折395元,tops,2024-04-26 11:08:20,topsales,79,395
7,,96,胖古人的古人好朋友2：古文新世界【博客來獨家贈送：胖古人清明上河圖明信片feat. OKAPI】,J.ho,優惠價：79折331元,tops,2024-04-26 11:08:20,topsales,79,331
7,,97,10倍成長思維：成功者獲得時間、財富、人際圈、目標自由的高效成長法則,"丹．蘇利文,班傑明．哈迪 博士",優惠價：79折300元,tops,2024-04-26 11:08:20,topsales,79,300
7,,98,別把你的錢留到死：懂得花錢，是最好的投資——理想人生的9大財務思維,比爾‧柏金斯,優惠價：79折315元,tops,2024-04-26 11:08:20,topsales,79,315
7,,99,真確：扭轉十大直覺偏誤，發現事情比你想的美好,"漢斯．羅斯林,奧拉．羅斯林,安娜．羅朗德",優惠價：79折316元,tops,2024-04-26 11:08:20,topsales,79,316
7,01,0,三體系列燙銀簽名套書,劉慈欣,優惠價：75折1012元,tops,2024-04-26 11:08:25,topsales,75,1012
7,01,1,巨流河,齊邦媛,優惠價：79折474元,tops,2024-04-26 11:08:25,topsales,79,474
7,01,2,不便利的便利店,金浩然,優惠價：79折316元,tops,2024-04-26 11:08:25,topsales,79,316
7,01,3,句號那麼近【作者親簽版＋島嶼漫漫．透光書頁籤】,盧建彰,優惠價：79折331元,tops,2024-04-26 11:08:25,topsales,79,331
7,01,4,種地書【作者限量親簽版】,蔡珠兒,優惠價：79折355元,tops,2024-04-26 11:08:25,topsales,79,355
7,01,5,不便利的便利店2,金浩然,優惠價：79折331元,tops,2024-04-26 11:08:25,topsales,79,331
7,01,6,波西傑克森6：天神聖杯（限量贈送_波西特典人物板）,雷克‧萊爾頓,優惠價：79折316元,tops,2024-04-26 11:08:25,topsales,79,316
7,01,7,即使你不在這裡【親筆簽名版】：本屋大賞得主町田苑香寫給大人的極致治癒之作。,町田苑香,優惠價：79折315元,tops,2024-04-26 11:08:25,topsales,79,315
7,01,8,叛：叛之三部曲最終曲,林剪雲,優惠價：79折355元,tops,2024-04-26 11:08:25,topsales,79,355
7,01,9,百年孤寂：首度正式授權繁體中文版！出版50週年紀念全新譯本【平裝典藏版】,加布列‧賈西亞‧馬奎斯,優惠價：79折355元,tops,2024-04-26 11:08:25,topsales,79,355
7,01,10,心很小 裝喜歡的事就好,黃山料,優惠價：79折331元,tops,2024-04-26 11:08:25,topsales,79,331
7,01,11,獻給阿爾吉儂的花束【新譯本】,丹尼爾．凱斯,優惠價：79折237元,tops,2024-04-26 11:08:25,topsales,79,237
7,01,12,牧羊少年奇幻之旅【繪圖本】（在台暢銷50萬冊紀念版）,保羅．科爾賀,優惠價：79折284元,tops,2024-04-26 11:08:25,topsales,79,284
7,01,13,宙的暖心料理（博客來獨家版）,町田苑香,優惠價：79折394元,tops,2024-04-26 11:08:25,topsales,79,394
7,01,14,和魔女共度的七天,東野圭吾,優惠價：79折316元,tops,2024-04-26 11:08:25,topsales,79,316
7,01,15,獅子的點心：2020本屋大賞TOP2！小川糸全新小說，感淚必至！,小川糸,優惠價：79折284元,tops,2024-04-26 11:08:25,topsales,79,284
7,01,16,歲月靜好：蔣勳 日常功課（隨書附贈 蔣勳朗讀四季節氣）,蔣勳,優惠價：66折297元,tops,2024-04-26 11:08:25,topsales,66,297
7,01,17,神熵之島,吳懷晨,優惠價：79折284元,tops,2024-04-26 11:08:25,topsales,79,284
7,01,18,餘生是你 晚點沒關係,黃山料,優惠價：79折316元,tops,2024-04-26 11:08:25,topsales,79,316
7,01,19,三體（全球銷售突破三千萬套燙銀簽名版）,劉慈欣,優惠價：79折284元,tops,2024-04-26 11:08:25,topsales,79,284
7,01,20,奪取天下的少女【2024本屋大賞第1名！連奪14座冠軍！】,宮島未奈,優惠價：79折276元,tops,2024-04-26 11:08:25,topsales,79,276
7,01,21,是花季的關係,張西,優惠價：79折331元,tops,2024-04-26 11:08:25,topsales,79,331
7,01,22,也好吃,馬世芳,優惠價：79折331元,tops,2024-04-26 11:08:25,topsales,79,331
7,01,23,棲息咖啡館：把紛亂的情緒好好安放，為流浪的心找到一個棲息的地方。,沖田円,優惠價：79折315元,tops,2024-04-26 11:08:25,topsales,79,315
7,01,24,小王子【70周年精裝紀念版】,安東尼‧聖修伯里,優惠價：79折197元,tops,2024-04-26 11:08:25,topsales,79,197
7,01,25,流浪者之歌／悉達多：赫曼．赫塞傳世之作，出版100週年紀念版【歌德金質獎章譯者典藏譯本】,赫曼．赫塞,優惠價：7折252元,tops,2024-04-26 11:08:25,topsales,7,252
7,01,26,小提琴家（博客來獨家版）,泰絲．格里森,優惠價：79折323元,tops,2024-04-26 11:08:25,topsales,79,323
7,01,27,霧越邸殺人事件【經典改訂．全新譯本】：雙面書衣新裝特藏版(首刷限定作者印刷簽名紀念扉),綾辻行人,優惠價：79折410元,tops,2024-04-26 11:08:25,topsales,79,410
7,01,28,當我飛奔向你【上下套書/首刷印簽版】電視劇同名原著小說,竹已,優惠價：75折517元,tops,2024-04-26 11:08:25,topsales,75,517
7,01,29,房思琪的初戀樂園,林奕含,優惠價：79折252元,tops,2024-04-26 11:08:25,topsales,79,252
7,01,30,一生中的一天：散文‧日記合輯,齊邦媛,優惠價：79折331元,tops,2024-04-26 11:08:25,topsales,79,331
7,01,31,生命中不能承受之輕【全新版】,米蘭‧昆德拉,優惠價：79折276元,tops,2024-04-26 11:08:25,topsales,79,276
7,01,32,繁花（全新修訂布面精裝典藏版）,金宇澄,優惠價：79折497元,tops,2024-04-26 11:08:25,topsales,79,497
7,01,33,雨落池中，為何還堅持游泳：精讀俄羅斯四大文豪短經典。一堂為閱讀、寫作與人生解惑的大師課,喬治．桑德斯,優惠價：79折458元,tops,2024-04-26 11:08:25,topsales,79,458
7,01,34,解憂雜貨店【暖心紀念版】,東野圭吾,優惠價：79折276元,tops,2024-04-26 11:08:25,topsales,79,276
7,01,35,八月見：馬奎斯生前最後一部小說遺稿，傾盡最後力氣的生涯創作結晶。,加布列．賈西亞．馬奎斯,優惠價：79折268元,tops,2024-04-26 11:08:25,topsales,79,268
7,01,36,給我搞飛機：型男機長瘋狂詹姆士飛行日記,瘋狂詹姆士,優惠價：9折252元,tops,2024-04-26 11:08:25,topsales,9,252
7,01,37,山茶花文具店,小川糸,優惠價：79折268元,tops,2024-04-26 11:08:25,topsales,79,268
7,01,38,洄瀾：相逢巨流河,齊邦媛,優惠價：79折355元,tops,2024-04-26 11:08:25,topsales,79,355
7,01,39,活著(經典珍藏版),余華,優惠價：79折252元,tops,2024-04-26 11:08:25,topsales,79,252
7,01,40,春天不在春天街,林禹瑄,優惠價：79折316元,tops,2024-04-26 11:08:25,topsales,79,316
7,01,41,挪威的森林 30周年紀念版(平裝套書),村上春樹,優惠價：79折379元,tops,2024-04-26 11:08:25,topsales,79,379
7,01,42,強風吹拂（二版）【平裝雙面書衣愛藏版】,三浦紫苑,優惠價：79折355元,tops,2024-04-26 11:08:25,topsales,79,355
7,01,43,深夜食堂 27,安倍夜郎,優惠價：79折189元,tops,2024-04-26 11:08:25,topsales,79,189
7,01,44,張曼娟「古典．異色」套書：《鴛鴦紋身》＋《妖的二三事》,張曼娟,優惠價：75折621元,tops,2024-04-26 11:08:25,topsales,75,621
7,01,45,沒有最好的季節，轉個念一切都是剛剛好,林永勝,優惠價：79折331元,tops,2024-04-26 11:08:25,topsales,79,331
7,01,46,告別莫札特,中山七里,優惠價：79折379元,tops,2024-04-26 11:08:25,topsales,79,379
7,01,47,傾城之戀【張愛玲百歲誕辰紀念版】：短篇小說集一　1943年,張愛玲,優惠價：79折252元,tops,2024-04-26 11:08:25,topsales,79,252
7,01,48,乩身II 3：鬼山孤村裡的祭仙夜,星子,優惠價：79折229元,tops,2024-04-26 11:08:25,topsales,79,229
7,01,49,鶇,吉本芭娜娜,優惠價：79折300元,tops,2024-04-26 11:08:25,topsales,79,300
7,01,50,哈利波特魔法圖鑑：J.K. 羅琳首本哈利波特官方叢書，收錄一切魔法事物的終極圖鑑！,J.K. 羅琳,優惠價：79折789元,tops,2024-04-26 11:08:25,topsales,79,789
7,01,51,迷霧之子三部曲,布蘭登．山德森,優惠價：75折883元,tops,2024-04-26 11:08:25,topsales,75,883
7,01,52,巴別塔學院,匡靈秀,優惠價：79折473元,tops,2024-04-26 11:08:25,topsales,79,473
7,01,53,宛如星辰的你【2023年本屋大賞TOP1】（璀璨如星版書封）,凪良汐,優惠價：79折355元,tops,2024-04-26 11:08:25,topsales,79,355
7,01,54,Stay True保持真誠（首屆普立茲自傳文學獎得主）,徐華,優惠價：79折355元,tops,2024-04-26 11:08:25,topsales,79,355
7,01,55,巴黎侍者：城市黑暗中心的冒險，一位年輕作家眼中的底層巴黎,艾德華．奇索姆,優惠價：79折394元,tops,2024-04-26 11:08:25,topsales,79,394
7,01,56,翠海的雀絲（喜愛蒐集茶杯的小島女孩平裝版，邪惡奇幻天才大神超凡驚豔震撼全球祕密計畫）,布蘭登．山德森,優惠價：79折473元,tops,2024-04-26 11:08:25,topsales,79,473
7,01,57,邪教【瑞典犯罪小說第一名卡蜜拉‧拉貝格】,"卡蜜拉‧拉貝格,亨利克‧費克修斯",優惠價：79折489元,tops,2024-04-26 11:08:25,topsales,79,489
7,01,58,阿米．愛的三部曲套書(二版),安立奎．巴里奧斯,優惠價：75折645元,tops,2024-04-26 11:08:25,topsales,75,645
7,01,59,鏡之孤城【2018本屋大賞得獎作品】,辻村深月,優惠價：79折331元,tops,2024-04-26 11:08:25,topsales,79,331
7,01,60,哈利波特1-7【繁體中文版20週年紀念】 (7冊合售),J.K.羅琳,優惠價：73折3260元,tops,2024-04-26 11:08:25,topsales,73,3260
7,01,61,化學課,邦妮．嘉姆斯,優惠價：79折387元,tops,2024-04-26 11:08:25,topsales,79,387
7,01,62,柳林風聲：年度暢銷書《蛤蟆先生去看心理師》故事原型，英國百年經典文學之作,"肯尼斯．葛拉罕,郭漁",優惠價：79折300元,tops,2024-04-26 11:08:25,topsales,79,300
7,01,63,｛柳林經典  傾聽內心｝柳林風聲+蛤蟆先生去看心理師  雙書附：諮商心理師獨家撰寫「角色問候卡」,"肯尼斯‧葛拉罕,郭漁,羅伯‧狄保德",優惠價：75折585元,tops,2024-04-26 11:08:25,topsales,75,585
7,01,64,吃貨動口不動手（上）,覓棠,優惠價：79折229元,tops,2024-04-26 11:08:25,topsales,79,229
7,01,65,13．67,陳浩基,優惠價：79折276元,tops,2024-04-26 11:08:25,topsales,79,276
7,01,66,又來搞飛機：暴坊機長瘋狂詹姆士の東洋戰記,瘋狂詹姆士,優惠價：9折270元,tops,2024-04-26 11:08:25,topsales,9,270
7,01,67,最後14堂星期二的課【20週年紀念版】,米奇‧艾爾邦,優惠價：79折221元,tops,2024-04-26 11:08:25,topsales,79,221
7,01,68,秧歌【張愛玲百歲誕辰紀念版】,張愛玲,優惠價：79折205元,tops,2024-04-26 11:08:25,topsales,79,205
7,01,69,歡迎光臨夢境百貨：您所訂購的夢已銷售一空,李美芮,優惠價：79折339元,tops,2024-04-26 11:08:25,topsales,79,339
7,01,70,難哄【上中下套書】,竹已,優惠價：75折690元,tops,2024-04-26 11:08:25,topsales,75,690
7,01,71,小王子（典藏幻夢版）,安東尼．聖修伯里,優惠價：79折331元,tops,2024-04-26 11:08:25,topsales,79,331
7,01,72,波西傑克森：烈日星辰,"雷克．萊爾頓,馬克．大城",優惠價：79折410元,tops,2024-04-26 11:08:25,topsales,79,410
7,01,73,這個動盪的世界,龍應台,優惠價：79折355元,tops,2024-04-26 11:08:25,topsales,79,355
7,01,74,《我討厭我自己》增訂版,潘柏霖,優惠價：79折526元,tops,2024-04-26 11:08:25,topsales,79,526
7,01,75,繁花（王家衛執導影劇紀念版）,金宇澄,優惠價：79折379元,tops,2024-04-26 11:08:25,topsales,79,379
7,01,76,太陽蛋正面朝上,柯采岑,優惠價：79折308元,tops,2024-04-26 11:08:25,topsales,79,308
7,01,77,越南現代小說選,"南高,蘇懷,日進,阮氏瑞宇,阮輝涉,阮玉四",優惠價：79折395元,tops,2024-04-26 11:08:25,topsales,79,395
7,01,78,吃貨動口不動手（下）,覓棠,優惠價：79折229元,tops,2024-04-26 11:08:25,topsales,79,229
7,01,79,素手提刑(一),一朵蓮花精,優惠價：79折213元,tops,2024-04-26 11:08:25,topsales,79,213
7,01,80,素手提刑(二),一朵蓮花精,優惠價：79折213元,tops,2024-04-26 11:08:25,topsales,79,213
7,01,81,宋慈洗冤罪案簿：（二）西湖沉屍案【上下套書不分售】,巫童,優惠價：79折489元,tops,2024-04-26 11:08:25,topsales,79,489
7,01,82,異鄉人（卡繆版書衣）,卡繆,優惠價：79折173元,tops,2024-04-26 11:08:25,topsales,79,173
7,01,83,林語堂作品精選4：蘇東坡傳【經典新版】,林語堂,優惠價：79折221元,tops,2024-04-26 11:08:25,topsales,79,221
7,01,84,島嶼情書,曾元耀,優惠價：9折180元,tops,2024-04-26 11:08:25,topsales,9,180
7,01,85,人魚能不能上岸,李笭,優惠價：9折270元,tops,2024-04-26 11:08:25,topsales,9,270
7,01,86,失語,劉綺華,優惠價：79折284元,tops,2024-04-26 11:08:25,topsales,79,284
