title,author,publisher,publication_date,discount,price
玩心設計：改變千萬人的美好體驗，工作和生活的設計都該如此有趣! (電子書),陳威帆,先覺,2020-03-01,,308
驅動自己，也激勵別人：史丹佛醫學院最熱門的人心領導課 (電子書),史蒂芬‧摩菲–重松,先覺,2020-02-01,,259
驅動自己，也激勵別人：史丹佛醫學院最熱門的人心領導課,史蒂芬‧摩菲–重松,先覺,2020-02-01,9,333
全球科技八巨頭GAFA ╳ BATH：一本書掌握最新產業趨勢，殺出未來活路 (電子書),田中道昭,先覺,2020-01-01,,250
全球科技八巨頭GAFA ╳ BATH：一本書掌握最新產業趨勢，殺出未來活路,田中道昭,先覺,2020-01-01,9,324
我如何真確理解世界：漢斯.羅斯林的人生思辨,"漢斯．羅斯林,芬妮．哈耶斯坦",先覺,2020-01-01,79,339
我如何真確理解世界：漢斯.羅斯林的人生思辨 (電子書),"漢斯．羅斯林,芬妮．哈耶斯坦",先覺,2020-01-01,,300
外商CEO內傷的每一天,黃麗燕（瑪格麗特）,先覺,2019-12-01,,330
外商CEO內傷的每一天 (電子書),黃麗燕（瑪格麗特）,先覺,2019-12-01,,231
上一堂很有事的印尼學：是隔壁的窮鄰居，還是東協的老大哥?,何景榮,先覺,2019-10-01,9,333
上一堂很有事的印尼學：是隔壁的窮鄰居，還是東協的老大哥? (電子書),何景榮,先覺,2019-10-01,,259
高效團隊默默在做的三件事：Google、迪士尼、馬刺隊、海豹部隊都是這樣成功的 (電子書),丹尼爾．科伊爾,先覺,2019-08-01,,231
高效團隊默默在做的三件事：Google、迪士尼、馬刺隊、海豹部隊都是這樣成功的,丹尼爾．科伊爾,先覺,2019-08-01,79,260
泛工業革命：製造業的超級英雄如何改變世界?,理察‧達凡尼,先覺,2019-07-01,9,405
成長心態：50張思維圖，帶你跳脫邊踩剎車，邊催油門的人生,吉田行宏,先覺,2019-06-01,9,270
黑馬思維：哈佛最推崇的人生計畫，教你成就更好的自己,"奧吉‧歐格斯,陶德‧羅斯",先覺,2019-05-01,79,276
黑馬思維：哈佛最推崇的人生計畫，教你成就更好的自己 (電子書),"奧吉‧歐格斯,陶德‧羅斯",先覺,2019-05-01,,245
白宮義見：首位華人白宮記者直擊!美國權力核心的真實面貌,張經義,先覺,2019-04-01,9,279
白宮義見：首位華人白宮記者直擊!美國權力核心的真實面貌 (電子書),張經義,先覺,2019-04-01,,217
未來十年微趨勢：洞察工作、科技、生活全新樣貌，掌握下一波成功商機,"梅樂迪斯．芬曼,馬克‧潘",先覺,2019-03-01,9,360
懲罰,費迪南‧馮‧席拉赫,先覺,2019-02-01,9,252
懲罰 (電子書),費迪南‧馮‧席拉赫,先覺,2019-02-01,,196
可複製的領導力：300萬付費會員推崇，樊登的九堂商業課,樊登,先覺,2018-12-01,79,237
可複製的領導力：300萬付費會員推崇，樊登的九堂商業課 (電子書),樊登,先覺,2018-12-01,,210
你想活出怎樣的人生?【品格形塑經典，宮崎駿為它復出，親自改編電影】,吉野源三郎,先覺,2018-11-01,79,229
善待他人，也不委屈自己：贏得人心的白宮社交之道，讓你高效合作、化解危機、建立關係,"傑瑞米・伯納,莉婭・博曼",先覺,2018-11-01,79,268
五星級溝通術，你的成功巨浪,卡曼‧蓋洛,先覺,2018-10-01,66,217
正義：一場思辨之旅【桑德爾指定授權，10周年全新譯本，收錄台灣版獨家序言】 (電子書),邁可‧桑德爾,先覺,2018-09-14,,294
最強表達高手的攻心簡報術：6大法則讓你說服聽眾，立即採取行動 (電子書),澤圓,先覺,2018-09-06,,210
正義：一場思辨之旅【桑德爾指定授權，10周年全新譯本，收錄台灣版獨家序言】,邁可‧桑德爾,先覺,2018-09-06,79,331
如果我真的懂你，會是這種表情嗎?：告別雞同鴨講，全美溝通藝術專家的共鳴式說話術,亞倫‧艾達,先覺,2018-07-01,66,198
真確：扭轉十大直覺偏誤，發現事情比你想的美好,"奧拉．羅斯林,安娜．羅朗德,漢斯．羅斯林",先覺,2018-07-01,79,316
真確：扭轉十大直覺偏誤，發現事情比你想的美好 (電子書),"奧拉．羅斯林,安娜．羅朗德,漢斯．羅斯林",先覺,2018-07-01,,280
國富論 (電子書),亞當‧史斯密,先覺,2018-04-01,,350
國富論2 (電子書),Adam Smith,先覺,2018-04-01,,455
訂製完美：基因工程時代的人性思辨,邁可‧桑德爾,先覺,2018-03-01,9,225
華頓商學院最受歡迎的談判課:上完這堂課，世界都會聽你的【暢銷20萬冊增修版】,史都華．戴蒙,先覺,2018-01-01,79,316
華頓商學院最受歡迎的談判課:上完這堂課，世界都會聽你的【暢銷20萬冊增修版】 (電子書),史都華．戴蒙,先覺,2018-01-01,,280
史丹佛大學心理學講義，人生順利的簡單法則,凱莉．麥高尼格,先覺,2017-12-01,9,270
史丹佛大學心理學講義，人生順利的簡單法則 (電子書),凱莉．麥高尼格,先覺,2017-12-01,,210
像海洋一樣思考：島嶼，不是世界的中心，是航向遠方的起點,花亦芬,先覺,2017-11-06,9,449
金錢整理：只要收拾存摺、冰箱和另一半，錢會自然流向你,市居愛,先覺,2017-06-01,79,197
上一堂最生動的國際關係：20部經典電影，告訴你世界原來是這個樣子,蔡增家,先覺,2017-04-01,9,306
房間裡最有智慧的人：康乃爾X史丹佛頂尖心理學家帶你洞悉人性、判辨真偽,"李‧羅斯,湯瑪斯‧吉洛維奇",先覺,2017-03-01,9,270
公司的品格2：從本地個案看懂台灣公司治理，拆解上市櫃公司地雷 (電子書),"孔繁華,李華驎",先覺,2016-11-01,,189
公司的品格2：從本地個案看懂台灣公司治理，拆解上市櫃公司地雷,"孔繁華,李華驎",先覺,2016-11-01,79,213
明天的遊戲規則：運用數位槓桿，迎向市場新局 (電子書),黃俊堯,先覺,2016-10-01,,196
明天的遊戲規則：運用數位槓桿，迎向市場新局,黃俊堯,先覺,2016-10-01,79,221
我愛這個現實的城市：最令人信服的28歲創業家帶你闖出自己的路,Green,先覺,2016-09-01,9,225
在歷史的傷口上重生：德國走過的轉型正義之路,花亦芬（Yih-Fen HUA）,先覺,2016-08-05,9,495
不當行為：行為經濟學之父教你更聰明的思考、理財、看世界,理查．塞勒,先覺,2016-06-01,79,347
不當行為：行為經濟學之父教你更聰明的思考 (電子書),理查．塞勒,先覺,2016-06-01,,299
上一堂最好玩的韓國學：政大超人氣教授帶你從韓劇看韓國社會、政治、外交與兩韓關係,蔡增家,先覺,2016-04-01,9,297
當爸媽過了65歲：你一定要知道的醫療、長照、財務、法律知識,康哲偉,先覺,2015-10-26,9,252
放膽射月!全球最聰明大學「奇點」教我的事,葛如鈞,先覺,2015-08-31,9,288
世界太精采，請你趕快站出來：30世代的勇氣與挑戰,路怡珍,先覺,2015-08-26,9,279
令人著迷的生與死：耶魯大學最受歡迎的哲學課,雪萊‧卡根,先覺,2015-07-30,9,477
令人著迷的生與死：耶魯大學最受歡迎的哲學課 (電子書),雪萊‧卡根,先覺,2015-07-30,,360
22歲起，選那個不做會後悔的決定,鍾子偉,先覺,2015-06-30,9,243
經營戰略全史：50個關於定位、核心能力、創新的大思考,三谷宏治,先覺,2015-05-28,9,315
文創大觀2：台灣品牌來時路,陳郁秀,先覺,2015-04-30,9,423
看懂，然後知輕重：「互聯網+」的10堂必修課,黃俊堯,先覺,2015-04-30,66,198
看懂，然後知輕重：「互聯網+」的10堂必修課 (電子書),黃俊堯,先覺,2015-04-30,,199
砍掉重練：30歲開始也不遲的工作術,陳昭穎,先覺,2015-03-31,9,234
上一堂最好玩的日本學：政大超人氣通識課「從漫畫看日本」,蔡增家,先覺,2015-03-25,9,270
以愛翻轉生命的數學課：陳立與500個家庭的教育奇蹟(附奧林匹亞數學思考法DVD),"張甄薇,陳立",先覺,2015-02-26,9,270
危機入市!投資買房零失誤的10堂課,"小資Oma,紅色子房",先覺,2014-07-31,9,342
他是玩真的!：「鋼鐵人」伊隆‧馬斯克改變未來的10種能力,"吳居叡,楊士範,鄭緯筌",先覺,2014-07-24,9,252
再見，世界工廠：後QE時代的中國經濟與全球變局,王伯達,先覺,2014-03-25,9,270
公司的品格：22個案例，了解公司治理和上市櫃公司的財務陷阱 (電子書),"李華驎,鄭佳綾",先覺,2014-02-25,,189
公司的品格：22個案例，了解公司治理和上市櫃公司的財務陷阱,"李華驎,鄭佳綾",先覺,2014-02-25,79,213
揭密!萬惡人資主管的良心建言：面試、升遷、跳槽、資遣、考績……其實是這麼回事,萬惡的人力資源主管,先覺,2013-11-28,9,252
文創大觀1：台灣文創的第一堂課,陳郁秀、林會承、方瓊瑤,先覺,2013-06-24,9,387
誰無罪 (電子書),費迪南．馮．席拉赫,先覺,2013-04-25,,195
誰無罪,費迪南．馮．席拉赫,先覺,2013-04-25,9,234
環印度洋大商機：跟著強權投資新市場,林志昊,先覺,2013-03-28,9,288
有日光的地方,黃國華,先覺,2012-12-24,9,297
十八歲起，你的格局不一樣：想像十年後的自己，做出最聰明的選擇,鍾子偉,先覺,2012-11-26,9,288
財務自由的世界：財務分析就是一場投資的戰爭,黃國華,先覺,2012-10-31,9,333
財務自由的講堂：財務報表是投資的偉大航道,黃國華,先覺,2012-10-31,9,324
用對熱血，人生就定位：小宇宙世代成就自我的12個關鍵,林奇伯,先覺,2012-05-31,9,261
台灣必須廢核的10個理由,劉黎兒,先覺,2011-11-30,9,261
