title,author,publisher,publication_date,discount,price
愛呆西非連加恩【愛的接力版】,連加恩,圓神,2019-11-01,9,306
請照顧我媽媽【全球搶讀.插畫書封版】,申京淑,圓神,2019-11-01,9,270
從宜蘭海港孩子到英國企業楷模：貨車女孩蔡惠玉的精采人生 (電子書),"楊佳恬,蔡惠玉",圓神,2019-10-01,,189
從宜蘭海港孩子到英國企業楷模：貨車女孩蔡惠玉的精采人生,"楊佳恬,蔡惠玉",圓神,2019-10-01,9,243
蔡桑說怪：日本神話與靈界怪談，有時還有臺灣,蔡亦竹,圓神,2019-10-01,9,360
蔡桑說怪：日本神話與靈界怪談，有時還有臺灣 (電子書),蔡亦竹,圓神,2019-10-01,,280
一百萬個祝福：連爸爸畫中有話 (電子書),連上恩,圓神,2019-09-01,,224
一百萬個祝福：連爸爸畫中有話,連上恩,圓神,2019-09-01,9,288
我用打工學習這個世界：有關挫折、辛酸、老闆、現實社會，以及工作的27種樣貌,黃海樹,圓神,2019-09-01,9,261
擁抱刺蝟孩子：重啟連結、修復情感、給出力量的關鍵陪伴與對話,陳志恆,圓神,2019-09-01,79,252
擁抱刺蝟孩子：重啟連結、修復情感、給出力量的關鍵陪伴與對話 (電子書),陳志恆,圓神,2019-09-01,,224
陸王,池井戶潤,圓神,2019-08-01,9,405
預言貓收養了我,愛德華多．哈烏雷吉,圓神,2019-08-01,66,178
人生的身段：堅毅慈心唐美雲 (電子書),唐美雲,圓神,2019-07-01,,238
人生的身段：堅毅慈心唐美雲,唐美雲,圓神,2019-07-01,9,306
擺譜：看圖照著擺，零廚藝無油煙的10分鐘料理紙食譜,上田淳子,圓神,2019-06-01,9,261
狗狗的旅程【電影書衣版.《為了與你相遇》暖心續作】 (電子書),布魯斯．卡麥隆,圓神,2019-05-01,,245
狗狗的旅程【電影書衣版.《為了與你相遇》暖心續作】,布魯斯．卡麥隆,圓神,2019-05-01,9,315
非凡韌性：釋放傷痛，不再偽裝，從逆境中找到更強大的自己,梅格．潔伊,圓神,2019-05-01,9,342
人間條件6：未來的主人翁 (附完整版DVD),"吳念真,綠光劇團",圓神,2019-04-01,9,539
七個會議【電影書衣版】,池井戶潤,圓神,2019-04-01,9,342
你比你想的更勇敢,女王,圓神,2019-03-01,9,360
閃亮亮共和國【山茶花文具店，幸福續作】,小川糸,圓神,2019-03-01,79,284
念念時光真味,吳念真,圓神,2019-02-01,79,268
劍魂如初2：山河如故,懷觀,圓神,2019-02-01,79,252
念念時光真味 (電子書),吳念真,圓神,2019-02-01,,238
劍魂如初2：山河如故 (電子書),懷觀,圓神,2019-02-01,,224
寂寞博物館：20段名畫旅程，收留你說不出口的憂傷,謝哲青,圓神,2019-01-04,79,339
愛的連鎖殺意,鄭華娟,圓神,2019-01-01,9,234
歐遊情書：因為太美，一定要說給你聽的風景 (電子書),謝哲青,圓神,2019-01-01,,224
一點一點流光 (電子書),洪丹,圓神,2018-12-01,,224
叛逆有理、獨立無罪：掙脫以愛為名的親情綑綁 (電子書),陳志恆,圓神,2018-12-01,,196
一點一點流光(中西兩翻雙書封設計),洪丹,圓神,2018-12-01,9,288
叛逆有理、獨立無罪：掙脫以愛為名的親情綑綁,陳志恆,圓神,2018-12-01,7,196
舞初心：曹金鈴返璞收圓的人生 (電子書),曹金鈴,圓神,2018-11-01,,224
舞初心：曹金鈴返璞收圓的人生,曹金鈴,圓神,2018-11-01,9,288
出發‧Run for Dream,陳彥博,圓神,2018-10-08,9,342
出發‧Run for Dream (電子書),陳彥博,圓神,2018-10-08,,266
台客劇場的人生實驗室,林冠廷,圓神,2018-09-01,9,315
劍魂如初【附全新獨家番外】 (電子書),懷觀,圓神,2018-08-03,,231
劍魂如初【限量珍藏雙面書衣版】,懷觀,圓神,2018-08-01,79,260
