title,author,publisher,publication_date,discount,price
我們收割的男人(作者親簽版),潔思敏‧沃德,時報出版,2024-05-21,9,405
勇者系列/第五集：魔王與絕望勇者【限量書衣版】,黃色書刊,時報出版,2024-05-21,9,342
皇冠海岸99：在北海岸要做的99件事【作者親簽版】,小林賢伍,時報出版,2024-05-21,9,405
日式減醣料理：料理名家KAZUX營養師廖欣儀 減脂不減美味的健康瘦身計畫【博客來獨家限量作者親簽版】,"KAZU,廖欣儀",時報出版,2024-05-21,9,405
不只是餓：解放心靈飢餓，擺脫飲食焦慮 - 《我不餓，但我就是想吃》+《餓怒症》套書,"蘇珊．阿爾柏斯,賈德森．布魯爾",時報出版,2024-05-21,9,810
我們收割的男人,潔思敏‧沃德,時報出版,2024-05-21,9,405
女子人際學：受男性欣賞，女性喜愛，人際關係瞬間提升的100個生存守則【輕鬆相處升級版】,有川真由美,時報出版,2024-05-21,9,405
你可以喘口氣：給憂鬱症照顧者的備忘錄,多琪．柯恩,時報出版,2024-05-21,9,270
皇冠海岸99：在北海岸要做的99件事,小林賢伍,時報出版,2024-05-21,9,405
圖解兒少印象派,桑德琳.安卓斯,時報出版,2024-05-21,9,432
睡在掌心的舞台,小川洋子,時報出版,2024-05-21,9,414
莫斯科的情人,白樵,時報出版,2024-05-14,9,414
XXX：晏人物男子寫真 × 阿超(隨書加贈：收藏寫真卡；二款隨機一款),"施智超,晏人物",時報出版,2024-05-14,9,612
XXX：晏人物男子寫真 × 阿超【博客來獨家!禁忌快感海報版】(隨書加贈：收藏寫真卡；二款隨機一款+博客來獨家海報乙張),"施智超,晏人物",時報出版,2024-05-14,9,612
XXX：晏人物男子寫真 × 阿超【博客來獨家!熾熱狂想海報版】(隨書加贈：收藏寫真卡；二款隨機一款+博客來獨家海報乙張),"施智超,晏人物",時報出版,2024-05-14,9,612
難過的話我可以把你吃掉(隨書贈送「快樂的秘訣」自剪貼紙兩款隨機一入+著色明信片組),bibi園長,時報出版,2024-05-14,9,315
台灣「烏克蘭計畫」,上官鼎,時報出版,2024-05-14,9,522
食中作樂：餐桌上的鄉愁食光，三十八道菜譜的生活美味,"亞男,江青",時報出版,2024-05-14,9,450
影響力領導：5大原則培養乘數思維，讓部屬甘心跟隨，締造乘數績效,莉茲．懷斯曼,時報出版,2024-05-14,9,450
被稱作怪物的我：松坂大輔,松坂大輔,時報出版,2024-05-14,9,468
成功人士都在做!鍛鍊大腦的超呼吸法：用呼吸控制自律神經，改善腦疲勞+腦缺氧，工作表現全面提升!,關根朝之,時報出版,2024-05-14,9,342
自己的膝蓋自己救：退化性膝關節炎的真相【暢銷增訂版】,呂紹睿,時報出版,2024-05-14,9,324
善，最好的禮物：靜思心靈小語,釋證嚴,時報出版,2024-05-07,9,405
超完美!股債平衡才能精準致富：巴菲特投資攻略圖解+存債致富,"三原淳雄,郭雅芸（辣媽Shania）",時報出版,2024-05-07,9,657
【靜思語三十五周年精裝紀念版】善，最好的禮物：靜思心靈小語(附限量靜思小語隨機藏書票二入),釋證嚴,時報出版,2024-05-07,9,495
最後的使團：1795年荷蘭使團和一段被遺忘的中西相遇史,歐陽泰,時報出版,2024-05-07,79,458
你怎樣過一天，就怎樣過一生,梁爽,時報出版,2024-05-07,9,360
單純【法國兒童文學現代經典，國際安徒生獎作家作品】,瑪麗奧德．穆海,時報出版,2024-05-07,9,342
親人罹癌，先別慌,王興,時報出版,2024-05-07,9,360
我的冤家我的親,張慰慈,時報出版,2024-05-07,79,252
瘋狂機器人湯(會變身成機器人的繪本),亞當‧魯賓,時報出版,2024-04-30,79,355
紫微攻略‧午後命相館：從命盤找到最好的那條路,大耕老師,時報出版,2024-04-30,79,355
金月蓮,朱嘉漢,時報出版,2024-04-30,79,331
神聖黑色的魔力：徹底改變人類文明、藝術、歷史的黑色故事,約翰‧哈維,時報出版,2024-04-30,79,395
冬日朝聖之路：說走就走，管他去死,黃國瑋（小黃）,時報出版,2024-04-30,79,316
托爾斯泰傳,羅曼‧羅蘭,時報出版,2024-04-30,79,316
女帝 卷一,千樺盡落,時報出版,2024-04-30,79,237
女帝 卷二,千樺盡落,時報出版,2024-04-30,79,276
零吼罵育兒練習：爸媽輕鬆、小孩開心才是王道!,伊藤德馬,時報出版,2024-04-30,79,284
牛仔很忙：歐.亨利短篇小說精選(精裝版),歐．亨利,時報出版,2024-04-30,79,379
金月蓮 (有聲書),朱嘉漢,時報出版,2024-04-30,79,331
金月蓮 (電子書),朱嘉漢,時報出版,2024-04-30,,252
巴奈回家：凱道.二二八公園的二六四四天,"巴奈,徐璐",時報出版,2024-04-30,79,379
用媽祖籤詩搞懂人生：六十甲子籤詩背後的故事，幫你解籤解人生(書+六十甲子媽祖靈籤 隨身籤卡 ),林銘亮,時報出版,2024-04-30,79,458
紫微攻略.午後命相館：從命盤找到最好的那條路 (電子書),大耕老師,時報出版,2024-04-30,,270
把夢，裝進行李,劉倩妏,時報出版,2024-04-30,79,300
巴奈回家：凱道.二二八公園的二六四四天 (電子書),"巴奈,徐璐",時報出版,2024-04-26,88,295
冬日朝聖之路：說走就走，管他去死 (電子書),黃國瑋（小黃）,時報出版,2024-04-26,88,246
托爾斯泰傳 (電子書),羅曼‧羅蘭,時報出版,2024-04-26,88,246
牛仔很忙：歐.亨利短篇小說精選 (電子書),歐．亨利,時報出版,2024-04-26,88,295
用媽祖籤詩搞懂人生 (電子書),林銘亮,時報出版,2024-04-26,88,357
把夢，裝進行李 (電子書),劉倩妏,時報出版,2024-04-26,88,234
神聖黑色的魔力：徹底改變人類文明、藝術、歷史的黑色故事 (電子書),約翰‧哈維,時報出版,2024-04-26,,350
愈跑，心愈強大：跑步教父席翰醫生教你成為自己的英雄(再戰十年版),喬治．席翰,時報出版,2024-04-23,79,355
博物館的守望者：美國大都會藝術博物館與我,派翠克．布林利,時報出版,2024-04-23,79,363
黃旺成的林投帽：近代臺灣的物、日常生活與世界,蔣竹山,時報出版,2024-04-23,79,553
尼泊爾：不平衡的邊界,阿米許．拉傑．穆爾米,時報出版,2024-04-23,79,379
百年周家兩個世界：中國大動盪中一個家庭的悲歡離合,周奇,時報出版,2024-04-23,79,410
有時我獨自念想,楚影,時報出版,2024-04-23,79,300
早上斷食，九成的毛病都會消失!(增訂版),鶴見隆史,時報出版,2024-04-23,79,252
別再因創傷而活得好累：修復發展性創傷，從「把自己擺在第一位」開始,三木一太朗,時報出版,2024-04-23,79,316
早上斷食，九成的毛病都會消失!(增訂版) (電子書),鶴見隆史,時報出版,2024-04-23,,192
膽小別看畫V： 疾病、天災、戰爭、飢荒……停格在西方名畫中，數千年未曾改變的災難與浩劫,中野京子,時報出版,2024-04-23,79,395
離開舒適圈之後，抵達成熟之前：一場奇幻的海外職場大冒險,Jeff C.,時報出版,2024-04-23,79,300
那一天，我追的歐巴成為了罪犯,吳洗娟,時報出版,2024-04-23,79,355
醫美大叔的戀愛腦摘除手術,萬寶城,時報出版,2024-04-23,79,300
黃旺成的林投帽：近代臺灣的物、日常生活與世界 (電子書),蔣竹山,時報出版,2024-04-19,88,431
愈跑，心愈強大：跑步教父席翰醫生教你成為自己的英雄(再戰十年版) (電子書),喬治．席翰,時報出版,2024-04-19,88,277
尼泊爾：不平衡的邊界 (電子書),阿米許．拉傑．穆爾米,時報出版,2024-04-19,88,295
有時我獨自念想 (電子書),楚影,時報出版,2024-04-19,88,234
別再因創傷而活得好累：修復發展性創傷，從「把自己擺在第一位」開始 (電子書),三木一太朗,時報出版,2024-04-19,88,246
百年周家兩個世界：中國大動盪中一個家庭的悲歡離合 (電子書),周奇,時報出版,2024-04-19,88,320
離開舒適圈之後，抵達成熟之前：一場奇幻的海外職場大冒險 (電子書),Jeff C.,時報出版,2024-04-19,88,234
醫美大叔的戀愛腦摘除手術 (電子書),萬寶城,時報出版,2024-04-19,88,234
三十女子微物誌,吳緯婷,時報出版,2024-04-16,79,300
乩童醫生,蘇上豪,時報出版,2024-04-16,79,300
告別莫札特,中山七里,時報出版,2024-04-16,79,379
肌膚算病【望診護膚篇】：三代中醫教你從皮膚解讀體質密碼，對症調理、控熱排毒，養出不老好膚質!,施丞修,時報出版,2024-04-16,79,331
沒有最好的季節，轉個念一切都是剛剛好,林永勝,時報出版,2024-04-16,79,331
Google衝刺工作法：Google打造成功產品的祕密，5天5步驟迅速解決難題、測試新點子、完成更多工作!(暢銷新裝版),"傑克．納普,布雷登．柯維茲,約翰．澤拉斯基",時報出版,2024-04-16,79,355
法布爾昆蟲記立體書,尚-亨利．法布爾,時報出版,2024-04-16,79,1019
三十女子微物誌 (電子書),吳緯婷,時報出版,2024-04-12,88,234
肌膚算病【望診護膚篇】：三代中醫教你從皮膚解讀體質密碼，對症調理、控熱排毒，養出不老好膚質! (電子書),施丞修,時報出版,2024-04-12,88,258
Google衝刺工作法：Google打造成功產品的祕密，5天5步驟迅速解決難題、測試新點子、完成更多工作!(暢銷新裝版) (電子書),"傑克．納普,布雷登．柯維茲,約翰．澤拉斯基",時報出版,2024-04-12,88,277
沒有最好的季節，轉個念一切都是剛剛好 (電子書),林永勝,時報出版,2024-04-12,88,258
渡阡陌：我家的兩岸故事(二),財團法人沈春池文教基金會,時報出版,2024-04-09,79,355
自由主義VS身分政治：《自由主義和對其的不滿》§+《身分政治：民粹崛起、民主倒退，認同與尊嚴的鬥爭為何席捲當代世界?》,法蘭西斯‧福山,時報出版,2024-04-09,75,562
雲水千重,靳山,時報出版,2024-04-09,79,252
超爆蘋果橘子經濟學(15週年長銷紀念版),"史帝文．李維特,史帝芬．杜伯納",時報出版,2024-04-09,79,355
雲水千重 (電子書),靳山,時報出版,2024-04-05,88,197
渡阡陌：我家的兩岸故事(二) (電子書),財團法人沈春池文教基金會,時報出版,2024-04-05,88,277
超爆蘋果橘子經濟學(15週年長銷紀念版) (電子書),"史帝文．李維特,史帝芬．杜伯納",時報出版,2024-04-05,88,277
腦科學家寫給父母的教養說明書：《青少年使用說明書》+《兒子使用說明書》,黑川伊保子,時報出版,2024-04-02,75,547
明室：攝影札記,羅蘭．巴特,時報出版,2024-04-02,79,300
查理橋的象,湯瑪士．托洛費穆克,時報出版,2024-04-02,79,442
半導體超進化論：控制世界技術的未來 (電子書),黑田忠廣,時報出版,2024-04-02,88,258
鶇,吉本芭娜娜,時報出版,2024-04-02,79,300
心想事成雜貨店 黃昏堂1,桐谷直,時報出版,2024-04-02,79,237
心想事成雜貨店 黃昏堂2【黃銅鳥】,桐谷直,時報出版,2024-04-02,79,237
朋友、戀人與最糟糕的事：馬修.派瑞回憶錄,馬修．派瑞,時報出版,2024-04-02,79,489
心想事成雜貨店黃昏堂1 (電子書),桐谷直,時報出版,2024-03-29,88,184
心想事成雜貨店黃昏堂2【黃銅鳥】 (電子書),桐谷直,時報出版,2024-03-29,88,184
家庭傷痕：父母在等孩子的一句道謝，孩子在等父母的一句道歉 (電子書),羽茜,時報出版,2024-03-29,88,221
朋友、戀人與最糟糕的事：馬修.派瑞回憶錄 (電子書),馬修．派瑞,時報出版,2024-03-29,88,381
青少年使用說明書：當孩子「轉大人」，父母如何讀懂他們的內心話?,黑川伊保子,時報出版,2024-03-26,79,300
遠距團隊： 打造溝通無礙合作無間的成功團隊,"凱文‧艾肯貝瑞,韋恩‧杜美",時報出版,2024-03-26,79,300
職場百妖誌：吃瓜不尷尬，職場小白降妖求升必備30招,菲女狼,時報出版,2024-03-26,79,276
存債致富：每月3000元，輕鬆投資債券抗通膨，穩穩賺，資產不縮水,辣媽Shania（郭雅芸）,時報出版,2024-03-26,79,300
存債致富：每月3000元，輕鬆投資債券抗通膨，穩穩賺，資產不縮水 (電子書),辣媽Shania（郭雅芸）,時報出版,2024-03-26,88,234
我沒有你們所有的,海盜先生,時報出版,2024-03-26,79,355
生活是碗湯，我手裡只有叉子 (隨書贈送「Little Things」重要小事筆記本),一天到晚氣fufu,時報出版,2024-03-26,79,276
自由主義和對其的不滿,法蘭西斯‧福山,時報出版,2024-03-26,79,316
和父親打一場高爾夫：尋回失落的家庭記憶，史丹佛心理學家的重啟人生之旅,威廉．戴蒙,時報出版,2024-03-26,79,300
好好走向終點線：人生最重要的10個終活練習【1書+1筆記】,鍾灼輝,時報出版,2024-03-26,79,355
25張命盤：25種精彩人生的課題與啟示,振鑫,時報出版,2024-03-26,79,300
咆哮山莊(精裝版),艾蜜莉．勃朗特,時報出版,2024-03-26,79,458
消失的愛：逆轉我們的時代 (電子書),陳文茜,時報出版,2024-03-26,88,295
青少年使用說明書：當孩子「轉大人」，父母如何讀懂他們的內心話? (電子書),黑川伊保子,時報出版,2024-03-22,88,234
職場百妖誌：吃瓜不尷尬，職場小白降妖求升必備30招 (電子書),菲女狼,時報出版,2024-03-22,88,215
遠距團隊：打造溝通無礙合作無間的成功團隊 (電子書),"凱文‧艾肯貝瑞,韋恩‧杜美",時報出版,2024-03-22,88,234
消失的愛：逆轉我們的時代,陳文茜,時報出版,2024-03-22,79,379
消失的愛：逆轉我們的時代(博客來獨家印簽版),陳文茜,時報出版,2024-03-22,79,379
消失的愛：逆轉我們的時代(裸背線裝--限量藏書章),陳文茜,時報出版,2024-03-22,79,379
我不餓，但我就是想吃：21天計畫打破假性飢餓與自責愧疚的迴圈，鬆綁你的飲食焦慮 (電子書),賈德森．布魯爾,時報出版,2024-03-22,88,295
自由主義和對其的不滿 (電子書),法蘭西斯‧福山,時報出版,2024-03-22,88,246
我沒有你們所有的 (電子書),海盜先生,時報出版,2024-03-22,88,277
生活是碗湯，我手裡只有叉子 (電子書),一天到晚氣fufu,時報出版,2024-03-22,88,215
25張命盤：25種精彩人生的課題與啟示 (電子書),振鑫,時報出版,2024-03-22,88,234
和父親打一場高爾夫：尋回失落的家庭記憶，史丹佛心理學家的重啟人生之旅 (電子書),威廉．戴蒙,時報出版,2024-03-22,88,234
咆哮山莊 (電子書),艾蜜莉．勃朗特,時報出版,2024-03-22,88,357
好好走向終點線：人生最重要的10個終活練習 (電子書),鍾灼輝,時報出版,2024-03-22,88,277
洗大象的女人,花柏容,時報出版,2024-03-19,79,300
性史：第二卷 快感的使用,米歇爾．傅柯,時報出版,2024-03-19,79,513
不過是具屍體：挨刀、代撞、擋子彈……千奇百怪的人類遺體應用史(暢銷三版),瑪莉‧羅曲,時報出版,2024-03-19,79,331
半導體超進化論：控制世界技術的未來,黑田忠廣,時報出版,2024-03-19,79,331
全台凶宅打卡,安九夫人,時報出版,2024-03-19,79,410
我們，再次重逢的世界,黃麻瓜,時報出版,2024-03-19,79,331
不被定義的妳：自己的人生，無須被定義,高琳,時報出版,2024-03-19,79,276
在蔣經國日記找到真愛軌跡：揭密強人世界裡的夫妻、親子、情史等獨特生命篇章,黃秀錦,時報出版,2024-03-19,79,331
在加勒比海遇見馬奎斯：追尋《百年孤寂》與賈西亞.馬奎斯足跡的哥倫比亞深度紀行,Kwonlee,時報出版,2024-03-19,79,363
植物都知道：從植物身上啟動自我的覺察力，找到最自在的生命姿態,米漿（林宜蓁）,時報出版,2024-03-19,79,331
在加勒比海遇見馬奎斯：追尋《百年孤寂》與賈西亞.馬奎斯足跡的哥倫比亞深度紀行 (電子書),Kwonlee,時報出版,2024-03-19,88,283
全台凶宅打卡 (電子書),安九夫人,時報出版,2024-03-15,88,320
我們，再次重逢的世界 (電子書),黃麻瓜,時報出版,2024-03-15,88,258
不被定義的妳：自己的人生，無須被定義 (電子書),高琳,時報出版,2024-03-15,88,215
性史：第二卷快感的使用 (電子書),米歇爾．傅柯,時報出版,2024-03-15,88,400
在蔣經國日記找到真愛軌跡：揭密強人世界裡的夫妻、親子、情史等獨特生命篇章 (電子書),黃秀錦,時報出版,2024-03-15,88,258
不過是具屍體：挨刀、代撞、擋子彈……千奇百怪的人類遺體應用史(暢銷三版) (電子書),瑪莉‧羅曲,時報出版,2024-03-15,88,258
洗大象的女人 (電子書),花柏容,時報出版,2024-03-15,88,234
植物都知道：從植物身上啟動自我的覺察力，找到最自在的生命姿態 (電子書),米漿（林宜蓁）,時報出版,2024-03-15,88,258
古地名裡的台灣史：北部篇 (有聲書),宋彥陞,時報出版,2024-03-15,79,276
古地名裡的台灣史：中部篇 (有聲書),宋彥陞,時報出版,2024-03-15,79,276
古地名裡的台灣史：南部、東部、外島篇 (有聲書),宋彥陞,時報出版,2024-03-15,79,276
老虎的妻子(暢銷新版),蒂亞．歐布萊特,時報出版,2024-03-11,79,300
真希望你也喜歡自己,房琪,時報出版,2024-03-11,79,316
深度學習力(暢銷新裝版)：學歷貶值時代，MIT博士教你從大學就脫穎而出的75個成功法則,卡爾．紐波特,時報出版,2024-03-11,79,276
老虎的妻子(暢銷新版) (電子書),蒂亞．歐布萊特,時報出版,2024-03-08,88,234
深度學習力(暢銷新裝版)：學歷貶值時代，MIT博士教你從大學就脫穎而出的75個成功法則 (電子書),卡爾．紐波特,時報出版,2024-03-08,88,215
找到你的維他命人：人際關係中的痛苦、困惑、空虛，你不必自己承受,瑪麗安．羅哈斯．埃斯塔佩,時報出版,2024-03-05,79,379
小蟲大哉問：自然生態的科學探察與人文思考,"蘇洽帆,陳睿",時報出版,2024-03-05,79,379
我不餓，但我就是想吃：21天計畫打破假性飢餓與自責愧疚的迴圈，鬆綁你的飲食焦慮,賈德森．布魯爾,時報出版,2024-03-05,79,379
雨落池中，為何還堅持游泳：精讀俄羅斯四大文豪短經典。一堂為閱讀、寫作與人生解惑的大師課,喬治．桑德斯,時報出版,2024-03-05,79,458
看不見的城市(繁體中文版二十週年紀念新版) (電子書),伊塔羅．卡爾維諾,時報出版,2024-03-01,88,221
命運交織的城堡 (電子書),伊塔羅．卡爾維諾,時報出版,2024-03-01,88,215
馬可瓦多(插畫紀念版) (電子書),伊塔羅．卡爾維諾,時報出版,2024-03-01,88,234
巴黎隱士：卡爾維諾自傳(紀念新版) (電子書),伊塔羅‧卡爾維諾,時報出版,2024-03-01,88,234
蛛巢小徑 (電子書),伊塔羅．卡爾維諾,時報出版,2024-03-01,88,135
收藏沙子的人 (電子書),伊塔羅‧卡爾維諾,時報出版,2024-03-01,88,221
困難的愛故事集 (電子書),伊塔羅．卡爾維諾,時報出版,2024-03-01,88,221
如果在冬夜，一個旅人 (電子書),伊塔羅．卡爾維諾,時報出版,2024-03-01,88,221
找到你的維他命人：人際關係中的痛苦、困惑、空虛，你不必自己承受 (電子書),瑪麗安．羅哈斯．埃斯塔佩,時報出版,2024-03-01,88,295
在美洲虎太陽下 (電子書),伊塔羅．卡爾維諾,時報出版,2024-03-01,88,123
為什麼讀經典 (電子書),伊塔羅．卡爾維諾,時報出版,2024-03-01,88,197
最後來的是烏鴉 (電子書),伊塔羅．卡爾維諾,時報出版,2024-03-01,88,221
宇宙連環圖 (電子書),伊塔羅．卡爾維諾,時報出版,2024-03-01,88,221
給下一輪太平盛世的備忘錄 (電子書),伊塔羅．卡爾維諾,時報出版,2024-03-01,88,215
雨落池中，為何還堅持游泳：精讀俄羅斯四大文豪短經典。一堂為閱讀、寫作與人生解惑的大師課 (電子書),喬治．桑德斯,時報出版,2024-03-01,88,357
臭臭的書：爆笑「屎尿屁」主題繪本,鞏孺萍,時報出版,2024-02-27,75,787
新創公司IPO的100件大小事：一本讀懂公司首次公開發行，走向上市上櫃之路,"劉福運,吳宗翰,戚務君,莊秉義",時報出版,2024-02-27,79,300
新創公司IPO的100件大小事+新創公司的100件大小事【專業會計師教你規劃新創公司套書】,"劉福運,吳宗翰,戚務君,莊秉義",時報出版,2024-02-27,75,510
【肥志百科5-8】大自然就是這麼好玩套書組：原來你是這樣的動物與植物!,肥志,時報出版,2024-02-27,9,1728
肥志百科5：原來你是這樣的植物C篇,肥志,時報出版,2024-02-27,9,432
肥志百科6：原來你是這樣的植物D篇,肥志,時報出版,2024-02-27,9,432
肥志百科7：原來你是這樣的動物C篇,肥志,時報出版,2024-02-27,9,432
肥志百科8：原來你是這樣的動物D篇,肥志,時報出版,2024-02-27,9,432
直到黑夜盡頭,傑斯．沃特,時報出版,2024-02-27,79,379
直到黑夜盡頭(作者親簽版),傑斯．沃特,時報出版,2024-02-27,79,379
村上私藏 懷舊美好的古典樂唱片2,村上春樹,時報出版,2024-02-27,79,513
村上私藏懷舊美好的古典樂唱片2 (電子書),村上春樹,時報出版,2024-02-27,88,400
新創公司IPO的100件大小事：一本讀懂公司首次公開發行，走向上市上櫃之路 (電子書),"劉福運,吳宗翰,戚務君,莊秉義",時報出版,2024-02-23,88,234
直到黑夜盡頭 (電子書),傑斯．沃特,時報出版,2024-02-23,88,295
獅子座、A型、丙午鈴木保奈美的首本散文集 (電子書),鈴木保奈美,時報出版,2024-02-21,88,277
看漫畫零基礎學會 資產配置 讓你「沒事總有錢花，有事不怕花錢」,管鵬,時報出版,2024-02-20,79,276
監控危險心靈：穿透人性裂隙的觀護人筆記,唐珮玲,時報出版,2024-02-20,79,300
看漫畫零基礎學會：經濟學+資產配置【套組】,管鵬,時報出版,2024-02-20,75,502
書迷,陳玉慧,時報出版,2024-02-20,79,316
被遺忘的中亞：從帝國征服到當代，交織與分歧的中亞近代大歷史,阿迪卜・哈利德,時報出版,2024-02-20,79,616
誰會被抹平：10輛推土機新科技，70項黑天鵝趨勢，80個正被剷平的職業，正在改寫你我的未來,楊方儒,時報出版,2024-02-20,79,331
貓熊要找一棵樹(臭臭的書系列3),鞏孺萍,時報出版,2024-02-20,75,262
我不知道夜,"月白（蔡璧名）,路南",時報出版,2024-02-20,79,355
我不知道夜【限量作者親簽版】,"月白（蔡璧名）,路南",時報出版,2024-02-20,79,355
贈送限量老高雄車站紙模型乙個+優游古台灣【古地名裡的台灣史】套書,宋彥陞,時報出版,2024-02-20,75,787
直覺陷阱2：認知非理性消費偏好，避免成為聰明的傻瓜 (電子書),高登第,時報出版,2024-02-20,88,234
優游古台灣【古地名裡的台灣史】套書,宋彥陞,時報出版,2024-02-20,75,787
田野裡的古早味：醃梅子、漬醬菜、 釀米麴、做腐乳……阿嬤古傳的料理智慧(隨書附贈 古早味插畫風明信片乙張，兩款隨機贈送),朱美虹,時報出版,2024-02-20,79,355
古地名裡的台灣史：北部篇,宋彥陞,時報出版,2024-02-20,79,276
古地名裡的台灣史：中部篇,宋彥陞,時報出版,2024-02-20,79,276
憂鬱不只是藍色：用德國心身醫學走出身心困境,陳冠宇,時報出版,2024-02-20,79,316
古地名裡的台灣史：南部、東部、外島篇,宋彥陞,時報出版,2024-02-20,79,276
哀仔,林佑霖,時報出版,2024-02-20,79,276
鑄劍為犁：賴幸媛的兩岸談判秘辛,"林庭瑤,賴幸媛",時報出版,2024-02-20,79,379
什麼味道香香的?,MaMaMia,時報出版,2024-02-20,75,285
我不知道夜 (電子書),"月白（蔡璧名）,路南",時報出版,2024-02-16,88,277
誰會被抹平：10輛推土機新科技，70項黑天鵝趨勢，80個正被剷平的職業，正在改寫你我的未來 (電子書),楊方儒,時報出版,2024-02-16,88,258
貓熊要找一棵樹 (電子書),鞏孺萍,時報出版,2024-02-16,88,215
看漫畫零基礎學會資產配置 (電子書),管鵬,時報出版,2024-02-16,88,215
被遺忘的中亞：從帝國征服到當代，交織與分歧的中亞近代大歷史 (電子書),阿迪卜・哈利德,時報出版,2024-02-16,88,480
監控危險心靈：穿透人性裂隙的觀護人筆記 (電子書),唐珮玲,時報出版,2024-02-16,88,234
書迷 (電子書),陳玉慧,時報出版,2024-02-16,88,246
田野裡的古早味：醃梅子、漬醬菜、釀米麴、做腐乳……阿嬤古傳的料理智慧 (電子書),朱美虹,時報出版,2024-02-16,88,277
古地名裡的台灣史：北部篇 (電子書),宋彥陞,時報出版,2024-02-16,88,215
古地名裡的台灣史：中部篇 (電子書),宋彥陞,時報出版,2024-02-16,88,215
古地名裡的台灣史：南部、東部、外島篇 (電子書),宋彥陞,時報出版,2024-02-16,88,215
哀仔 (電子書),林佑霖,時報出版,2024-02-16,88,215
鑄劍為犁：賴幸媛的兩岸談判秘辛 (電子書),"林庭瑤,賴幸媛",時報出版,2024-02-16,88,295
憂鬱不只是藍色：用德國心身醫學走出身心困境 (電子書),陳冠宇,時報出版,2024-02-16,88,246
什麼味道香香的? (電子書),MaMaMia,時報出版,2024-02-16,88,234
虎牙【首刷限量作者親簽版】,蔡淇華,時報出版,2024-02-06,79,252
直覺陷阱：擺脫認知偏誤，擁有理性又感性的30個超強心理素質+直覺陷阱2：認知非理性消費偏好，避免成為聰明的傻瓜(作者親簽版)【直覺陷阱限量作者簽名套書組】,高登第,時報出版,2024-02-06,75,570
尋找故事開始的地方：故事點石成金30法，人人都能創造自己的成名作【首刷限量作者親簽版】,蔡淇華,時報出版,2024-02-06,79,284
尋找故事開始的地方：故事點石成金30法，人人都能創造自己的成名作,蔡淇華,時報出版,2024-02-06,79,284
蔡淇華故事法+寫作法套組：《尋找故事開始的地方》+《寫作吧!》全系列,蔡淇華,時報出版,2024-02-06,72,979
四神天地魔法書：你專屬的居家辦公風水創意學【隨書附贈：獨家四神牌卡+專屬測算APP序號卡】,雨揚老師,時報出版,2024-02-06,79,355
虎牙,蔡淇華,時報出版,2024-02-06,75,240
我在荷蘭當都更說客：阿姆斯特丹以人為本的10年街區再生筆記,鄭采和,時報出版,2024-02-06,79,363
那些極境教我的事【增訂版】,陳維滄,時報出版,2024-02-06,79,395
我一點也不糟糕： 建立價值感，我值得更好，我也很好,瞿小栗,時報出版,2024-02-06,79,276
虎牙 (電子書),蔡淇華,時報出版,2024-02-06,88,197
尋找故事開始的地方：故事點石成金30法，人人都能創造自己的成名作 (電子書),蔡淇華,時報出版,2024-02-06,88,221
你有數字病嗎?：數學、數據、績效、演算法，數字如何控制我們的每一天 (電子書),"海里格．托爾布約恩森,麥可．達倫",時報出版,2024-02-06,88,283
這個動盪的世界,龍應台,時報出版,2024-02-06,79,355
獅子座、A型、丙午 鈴木保奈美的首本散文集(首刷書衣限量版),鈴木保奈美,時報出版,2024-02-06,79,355
一切都會好轉的：查理的百歲人生教會我的事,大衛．馮．德雷爾,時報出版,2024-02-06,79,355
宇宙連環圖,伊塔羅．卡爾維諾,時報出版,2024-02-06,79,284
資本主義的倫理力量：為什麼自由市場制度能創造更好的人文價值,李湛侃,時報出版,2024-02-06,75,300
直覺陷阱2：認知非理性消費偏好，避免成為聰明的傻瓜,高登第,時報出版,2024-02-06,79,300
獅子座、A型、丙午 鈴木保奈美的首本散文集,鈴木保奈美,時報出版,2024-02-06,79,355
動物國家：我的名字,蠢羊,時報出版,2024-02-06,79,252
東京溫柔時光 (有聲書),明太子小姐,時報出版,2024-02-05,79,331
餃子與味噌：流動的日本味 (有聲書),胡川安,時報出版,2024-02-05,79,355
我一點也不糟糕：建立價值感，我值得更好，我也很好 (電子書),瞿小栗,時報出版,2024-02-02,88,215
那些極境教我的事【增訂版】 (電子書),陳維滄,時報出版,2024-02-02,88,308
這個動盪的世界 (電子書),龍應台,時報出版,2024-02-02,88,277
最高效益的時間管理：用目標管理時間，打造爆發性成長的一年 (電子書),粥左羅,時報出版,2024-02-02,88,234
動物國家：我的名字 (電子書),蠢羊,時報出版,2024-02-02,88,197
一切都會好轉的：查理的百歲人生教會我的事 (電子書),大衛．馮．德雷爾,時報出版,2024-02-02,88,277
資本主義的倫理力量：為什麼自由市場能創造更好的人文價值 (電子書),李湛侃,時報出版,2024-02-02,88,246
最佳狀態：超越心流，掌握個人持續卓越的情商 (電子書),"丹尼爾．高曼,卡利．查尼斯",時報出版,2024-02-01,88,295
從外遇洞察人心：療癒創傷與重建信任【作者親簽版】,林萃芬,時報出版,2024-01-30,79,300
瘋狂(二十週年紀念新版),哈金,時報出版,2024-01-30,79,316
家有中學生的解憂之書：在教養與升學之路，讓親子作家╳台大優等生一起成為青少年的陪跑員【特別收錄：高中五大科的學霸學習法】,"尚瑞君,林祐亨",時報出版,2024-01-30,79,300
